idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
669	"Jesus sigur tá við hann : "" Tað , sum tú gert , ger tað skjótt . """	jesus sigur tá við hann tað sum tú gert ger tað skjótt	jesus tá sigur við hann tað sum gert tú ger tað skjótt	O O F O O O O F O C O O	jesus sigur tá við gert hann tað ger sum tú tað skjótt	O C O O F O O F O O O O
670	"Men eingin teirra , sum sótu til borðs , skildi , hví hann segði hetta við hann . Tí at summir hildu , við tað at Judas hevði pungin , at Jesus hevði sagt við hann : "" Keyp tað , sum okkum er törvur á til hátíðina , "" ella at hann skuldi geva hinum fátæku nakað ."	men eingin teirra sum sótu til borðs skildi hví hann segði hetta við hann tí at summir hildu við tað at judas hevði pungin at jesus hevði sagt við hann keyp tað sum okkum er törvur á til hátíðina ella at hann skuldi geva hinum fátæku nakað	men eingin teirra sum sótu til borðs hví skildi segði hann hetta við hann tí at summir hildu við tað at judas hevði pungin at jesus hevði sagt við hann keyp tað sum okkum er törvur á til hátíðina ella at hann skuldi geva hinum fátæku nakað	O O O O C O O O F F O O O O O O O C O O O O C O O O F F O O C O O O C O O O O O O O F F O O O	sagt men sótu eingin teirra sum til borðs hví hann hetta við skildi hann tí hevði at summir við tað at judas pungin at jesus hevði hildu við hann keyp tað sum okkum er törvur á til hátíðina ella at hann skuldi geva segði hinum fátæku nakað	F O F O O O O O O O O O F O O F O O O O O O O O O C F O O C O O O C O O O O O O O C C F O O O
671	Tá ið hann nú hevði fingið bitan , fór hann alt fyri eitt út .	tá ið hann nú hevði fingið bitan fór hann alt fyri eitt út	tá ið hann nú hevði fingið bitan hann fór alt fyri eitt út	O O O O C C O O F O O O O	tá ið hevði hann nú fingið bitan fór hann alt fyri eitt út	O O F O O C O C O O O O O
672	Men nátt var .	men nátt var	men var nátt	O F O	men nátt var	O O C
673	"Tá ið hann nú var farin út , sigur Jesus : "" Nú er menniskjusonurin vorðin dýrmettur , og Guð er vorðin dýrmettur í honum ."	tá ið hann nú var farin út sigur jesus nú er menniskjusonurin vorðin dýrmettur og guð er vorðin dýrmettur í honum	tá ið hann nú var farin út jesus sigur er nú menniskjusonurin vorðin dýrmettur og guð er vorðin dýrmettur í honum	O O O O C C O O F F O O C C O O F F C O O	tá ið hann dýrmettur nú vorðin var farin út jesus nú sigur er menniskjusonurin dýrmettur og guð vorðin er í honum	O O O F O F C C O O O F C O F O O C F O O
674	Er Guð vorðin dýrmettur í honum , tá skal Guð eisini gera hann dýrmettan í sær , og hann skal brátt gera hann dýrmettan .	er guð vorðin dýrmettur í honum tá skal guð eisini gera hann dýrmettan í sær og hann skal brátt gera hann dýrmettan	er guð vorðin dýrmettur í honum tá skal guð eisini gera hann í dýrmettan sær og skal hann brátt gera hann dýrmettan	C O F F O O O C O O C O O F O O F O O C O C	skal er guð skal dýrmettur vorðin í honum tá guð eisini gera hann dýrmettan í sær gera og hann brátt hann dýrmettan	F C O F C F O O O O O C O C O O F O O O O C
675	Börn míni , bert stutta stund eri eg enn hjá tykkum .	börn míni bert stutta stund eri eg enn hjá tykkum	börn míni bert stutta stund eg eri enn hjá tykkum	O O O O O O F O O O	börn míni eri bert stutta stund eg enn hjá tykkum	O O F O O O O O O O
676	"Tit skulu leita eftir mær , og líka sum eg segði við Jödarnar : "" Hagar , sum eg fari , kunnu tit ikki koma , "" soleiðis sigi eg nú eisini við tykkum ."	tit skulu leita eftir mær og líka sum eg segði við jödarnar hagar sum eg fari kunnu tit ikki koma soleiðis sigi eg nú eisini við tykkum	skulu tit leita eftir mær og líka sum eg segði við jödarnar hagar sum eg fari kunnu tit ikki koma soleiðis sigi eg nú eisini við tykkum	F O C O O O O O O C O O O O O F F O O C O C O O O O O	tit skulu eftir mær og líka sum eg við jödarnar koma hagar sum eg fari kunnu leita tit ikki segði soleiðis eg sigi nú eisini við tykkum	O C O O O O O O O O F O O O C C F O O F O O F O O O O
677	Nýtt boð gevi eg tykkum :	nýtt boð gevi eg tykkum	nýtt boð eg gevi tykkum	O O O F O	nýtt boð gevi eg tykkum	O O C O O
678	Tit skulu elska hvör annan ; líka sum eg havi elskað tykkum , soleiðis skulu eisini tit elska hvör annan .	tit skulu elska hvör annan líka sum eg havi elskað tykkum soleiðis skulu eisini tit elska hvör annan	skulu tit elska hvör annan líka sum eg havi tykkum elskað skulu soleiðis eisini tit elska hvör annan	F O C O O O O O C O F F O O O C O O	tit elska hvör annan líka sum eg havi skulu elskað tykkum soleiðis eisini skulu tit elska hvör annan	O F O O O O O C F C O O O F O C O O
679	"Á tí skulu allir kenna , at tit eru lærusveinar mínir , um tit hava kærleika hvör til annan . """	á tí skulu allir kenna at tit eru lærusveinar mínir um tit hava kærleika hvör til annan	á tí skulu allir at kenna eru tit lærusveinar mínir um tit hava kærleika hvör til annan	O O C O O F F O O O O O C O O O O	á tí allir kenna at tit eru lærusveinar mínir hava um skulu tit kærleika hvör til annan	O O O C O O C O O F O F O O O O O
680	"Símun Pætur sigur við hann : "" Harri , hvar fert tú ? """	símun pætur sigur við hann harri hvar fert tú	símun pætur sigur við hann harri hvar tú fert	O O C O O O O O F	símun pætur við hann harri hvar fert sigur tú	O O O O O O C F O
681	"Jesus svaraði : "" Hagar , sum eg fari , kanst tú ikki fylgja mær nú ; men tú skalt fylgja mær seinni . """	jesus svaraði hagar sum eg fari kanst tú ikki fylgja mær nú men tú skalt fylgja mær seinni	svaraði jesus hagar sum eg fari kanst tú ikki mær fylgja nú men skalt tú fylgja mær seinni	F O O O O C C O O O F O O F O C O O	jesus svaraði hagar fylgja sum eg kanst tú fylgja ikki mær nú men fari tú skalt mær seinni	O C O F O O C O F O O O O F O C O O
682	"Pætur sigur við hann : "" Harri , hví kann eg ikki fylgja tær nú ?"	pætur sigur við hann harri hví kann eg ikki fylgja tær nú	pætur sigur við hann harri hví eg kann fylgja ikki tær nú	O C O O O O O F F O O O	pætur kann við hann harri hví sigur eg ikki fylgja tær nú	O F O O O O F O O C O O
683	"Eg vil leggja lív mítt á fyri teg . """	eg vil leggja lív mítt á fyri teg	eg vil leggja lív mítt á fyri teg	O C C O O O O O	eg vil lív mítt á fyri teg leggja	O C O O O O O F
684	"Jesus svarar : "" Vilt tú leggja lív títt á fyri meg ?"	jesus svarar vilt tú leggja lív títt á fyri meg	jesus svarar vilt tú leggja lív títt á fyri meg	O F F O C O O O O O	jesus vilt leggja tú lív títt á fyri meg svarar	O C F O O O O O O F
685	"Sanniliga , sanniliga sigi eg tær : Hanin skal ikki gala , fyrr enn tú hevur avnoktað meg tríggjar ferðir . """	sanniliga sanniliga sigi eg tær hanin skal ikki gala fyrr enn tú hevur avnoktað meg tríggjar ferðir	sanniliga sanniliga sigi eg tær hanin gala skal ikki fyrr enn tú hevur avnoktað meg tríggjar ferðir	O O C O O O F F O O O O C C O O O	sanniliga sanniliga eg tær skal hanin ikki gala fyrr enn tú sigi hevur avnoktað meg tríggjar ferðir	O O O O F O O C O O O F C C O O O
686	""" Hjarta tykkara verði ikki óttafult !"	hjarta tykkara verði ikki óttafult	hjarta tykkara ikki verði óttafult	O O O F O	hjarta tykkara verði ikki óttafult	O O C O O
687	Trúgvið á Guð , og trúgvið á meg !	trúgvið á guð og trúgvið á meg	trúgvið á guð trúgvið og á meg	C O O F O O O	trúgvið trúgvið á guð og á meg	C F O O O O O
688	Í faðirs míns húsi eru mangir bústaðir .	í faðirs míns húsi eru mangir bústaðir	í faðirs míns húsi eru mangir bústaðir	O O O O C O O	eru í faðirs míns húsi mangir bústaðir	F O O O O O O
689	Var tað ikki so , hevði eg sagt tykkum tað ; tí at eg fari burtur at tilbúgva stað fyri tykkum .	var tað ikki so hevði eg sagt tykkum tað tí at eg fari burtur at tilbúgva stað fyri tykkum	tað var ikki hevði so eg sagt tykkum tað tí at eg fari burtur at stað tilbúgva fyri tykkum	O F O F O O C O O O O O C O O O F O O	var tað ikki so hevði eg tilbúgva tykkum tað tí at eg fari burtur sagt at stað fyri tykkum	C O O O C O F O O O O O C O F O O O O
690	Og tá ið eg eri farin burtur og havi tilbúgvið stað fyri tykkum , komi eg aftur og skal taka tykkum til mín , til tess at har sum eg eri , skulu tit eisini vera .	og tá ið eg eri farin burtur og havi tilbúgvið stað fyri tykkum komi eg aftur og skal taka tykkum til mín til tess at har sum eg eri skulu tit eisini vera	og tá ið eri eg farin burtur og havi stað tilbúgvið fyri komi tykkum eg aftur og skal taka tykkum til mín til tess at har sum eg eri skulu tit eisini vera	O O O F O C O O C O F O F O O O O C C O O O O O O O O O F F O O C	og tá ið eg farin komi burtur eri og stað fyri tykkum eg tilbúgvið aftur og taka tykkum til mín til tess at har sum eg eri skulu skal havi tit eisini vera	O O O O C F O F O O O O O F O O C O O O O O O O O O C C F F O O C
691	"Og hvar eg fari , hagar vita tit vegin . """	og hvar eg fari hagar vita tit vegin	og hvar eg fari hagar vita tit vegin	O O O O O C O O	og hvar eg fari hagar vita tit vegin	O O O O O C O O
692	"Tummas sigur við hann : "" Harri , vit vita ikki , hvar tú fert ; hvussu skulu vit tá vita vegin ? """	tummas sigur við hann harri vit vita ikki hvar tú fert hvussu skulu vit tá vita vegin	tummas við sigur hann harri vita vit ikki hvar tú fert hvussu skulu vit tá vegin vita	O O F O O F O O O O C O C O O O F	tummas sigur við hann harri vit ikki skulu hvar tú hvussu vit tá vita vegin fert vita	O C O O O O O F O O O O O C O F F
693	"Jesus sigur við hann : "" Eg eri vegurin og sannleikin og lívið ."	jesus sigur við hann eg eri vegurin og sannleikin og lívið	sigur jesus við hann eg eri vegurin og sannleikin og lívið	F O O O O C O O O O O	jesus eri sigur við hann eg vegurin og sannleikin og lívið	O F C O O O O O O O O
694	Eingin kemur til faðirin uttan við mær .	eingin kemur til faðirin uttan við mær	eingin kemur til faðirin uttan við mær	O C O O O O O	eingin kemur til faðirin uttan við mær	O C O O O O O
695	Hövdu tit kent meg , tá hövdu tit eisini kent faðir mín .	hövdu tit kent meg tá hövdu tit eisini kent faðir mín	kent hövdu tit meg tá hövdu tit eisini kent faðir mín	F F O O O C O O C O O	hövdu tit kent meg tá tit eisini hövdu faðir kent mín	C O C O O O O F O F O
696	"Og frá hesi stund kenna tit hann og hava sæð hann . """	og frá hesi stund kenna tit hann og hava sæð hann	og frá hesi stund tit kenna hann hava og sæð hann	O O O O O F O F O C O	og frá hesi stund kenna tit hann og sæð hann hava	O O O O C O O O C O F
697	"Filippus sigur við hann : "" Harri , sýn okkum faðirin , og tað er okkum nóg mikið . """	filippus sigur við hann harri sýn okkum faðirin og tað er okkum nóg mikið	filippus sigur við hann harri okkum sýn faðirin og er tað okkum nóg mikið	O C O O O O F O O F O O O O	filippus sigur við hann harri okkum faðirin og tað er okkum nóg sýn mikið	O C O O O O O O O C O O F O
698	"Jesus sigur við hann : "" So langa tíð havi eg verið hjá tykkum , og tú kennir meg ikki , Filippus ?"	jesus sigur við hann so langa tíð havi eg verið hjá tykkum og tú kennir meg ikki filippus	jesus sigur við hann so langa tíð havi eg hjá verið tykkum og kennir tú meg ikki filippus	O C O O O O O C O O F O O F O O O O	jesus sigur við hann so verið langa tíð havi eg hjá tykkum og tú kennir meg ikki filippus	O C O O O F O O F O O O O O C O O O
699	Tann , sum hevur sæð meg , hevur sæð faðirin ; hvussu kanst tú tá siga : Sýn okkum faðirin ?	tann sum hevur sæð meg hevur sæð faðirin hvussu kanst tú tá siga sýn okkum faðirin	tann sum hevur sæð meg hevur sæð faðirin hvussu kanst tú tá siga okkum sýn faðirin	O O C C O F F O O C O O C O F O	tann kanst sum sæð meg hevur siga sæð faðirin hvussu tú tá hevur sýn okkum faðirin	O F O C O C F C O O O O F C O O
700	Trýrt tú ikki , at eg eri í faðirinum , og faðirin er í mær ?	trýrt tú ikki at eg eri í faðirinum og faðirin er í mær	trýrt tú ikki at eri eg í faðirinum og faðirin er í mær	C O O O F O O O O O C O O	tú ikki at eg eri í faðirinum trýrt og faðirin er í mær	O O O O C O O F O O C O O
701	Tey orð , sum eg tali til tykkara , tey tali eg ikki av mær sjálvum .	tey orð sum eg tali til tykkara tey tali eg ikki av mær sjálvum	tey orð sum eg til tali tykkara tali tey eg ikki av mær sjálvum	O O O O O F O F O O O O O O	tey orð sum eg tali til tykkara tey eg ikki av mær tali sjálvum	O O O O C O O O O O O O F O
702	Men faðirin , sum í mær er , hann ger gerningar sínar .	men faðirin sum í mær er hann ger gerningar sínar	men faðirin sum í mær er hann ger gerningar sínar	O O O O O C O C O O	men faðirin sum í mær hann ger gerningar sínar er	O O O O O O C O O F
703	Trúgvið mær , at eg eri í faðirinum , og faðirin í mær ; men um ikki , tá trúgvið mær fyri sjálva gerninganna skuld !	trúgvið mær at eg eri í faðirinum og faðirin í mær men um ikki tá trúgvið mær fyri sjálva gerninganna skuld	mær trúgvið at eri eg í faðirinum og faðirin í mær men um ikki tá trúgvið mær fyri sjálva gerninganna skuld	O F O F O O O O O O O O O O O C O O O O O	mær trúgvið at eg eri í faðirinum og faðirin í mær men trúgvið um ikki tá mær fyri sjálva gerninganna skuld	O F O O C O O O O O O O F O O O O O O O O
704	Sanniliga , sanniliga sigi eg tykkum : Tann , sum trýr á meg , hann skal eisini gera teir gerningar , sum eg geri ; og hann skal gera enn störri gerningar enn hesar , tí at eg fari til faðirin .	sanniliga sanniliga sigi eg tykkum tann sum trýr á meg hann skal eisini gera teir gerningar sum eg geri og hann skal gera enn störri gerningar enn hesar tí at eg fari til faðirin	sanniliga sanniliga sigi eg tykkum tann sum á trýr meg skal hann eisini gera teir gerningar sum eg geri og hann skal gera enn störri gerningar enn hesar tí at eg fari til faðirin	O O C O O O O O F O F O O C O O O O C O O F F O O O O O O O O C O O	sanniliga skal sanniliga sigi eg tykkum tann sum trýr á meg hann eisini teir gerningar sum gera eg geri og hann enn störri gerningar enn gera hesar tí skal at eg fari til faðirin	O F O C O O O O C O O O O O O O F O C O O O O O O F O O F O O C O O
705	Og hvat tit so biðja um í navni mínum , tað skal eg gera , til tess at faðirin skal verða gjördur dýrmettur í syninum .	og hvat tit so biðja um í navni mínum tað skal eg gera til tess at faðirin skal verða gjördur dýrmettur í syninum	og hvat tit so biðja um í navni mínum tað gera skal eg til tess at faðirin skal verða gjördur dýrmettur í syninum	O O O O C O O O O O F F O O O O O C C F F O O	og hvat tit so biðja um í navni skal mínum tað gjördur skal eg til tess at gera faðirin verða dýrmettur í syninum	O O O O C O O O F O O F C O O O O F O C C O O
706	Biðja tit um okkurt í navni mínum , skal eg gera tað .	biðja tit um okkurt í navni mínum skal eg gera tað	biðja tit um okkurt í navni mínum skal eg tað gera	C O O O O O O C O O F	tit um okkurt í biðja navni mínum skal eg gera tað	O O O O F O O C O C O
