idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
1907	Herregud , det har jag inte en aning om . Och jag är säker på att han inte heller har det .	herregud det har jag inte en aning om och jag är säker på att han inte heller har det	herregud det har jag inte en aning om och jag är säker på att han inte heller det har	O O C O O O O O O O C O O O O O O O F	herregud det jag inte en aning om och jag är säker på att har han inte heller har det	O O O O O O O O O C O O O F O O O C O
1908	Det hela är minst sagt svävande .	det hela är minst sagt svävande	det är hela minst sagt svävande	O F O O C C	sagt det hela är minst svävande	F O O C O C
1909	Olivia gick in för att byta skiva och eftersom den , helt oväntat , visade sig vara Mozart – konserten för harpa och flöjt – beslöt han sig för att röka en cigarr medan han avnjöt den .	olivia gick in för att byta skiva och eftersom den helt oväntat visade sig vara mozart – konserten för harpa och flöjt – beslöt han sig för att röka en cigarr medan han avnjöt den	olivia in gick för byta att skiva och eftersom den helt oväntat visade sig vara mozart – konserten för harpa och flöjt – han beslöt sig för röka att en cigarr medan han avnjöt den	O O F O F O O O O O O O C O C O O O O O O O O O F O O F O O O O O C O	olivia röka in för att skiva och eftersom den helt oväntat visade sig vara mozart gick – konserten för harpa byta och flöjt – beslöt han sig för att en cigarr medan han avnjöt den	O F O O O O O O O O O C O C O F O O O O F O O O C O O O O O O O O C O
1910	Hon gick ner till kryddgården och hade med sig en dillkvist tillbaka .	hon gick ner till kryddgården och hade med sig en dillkvist tillbaka	hon gick ner till kryddgården och med hade sig en dillkvist tillbaka	O C O O O O O F O O O O	hon ner till kryddgården och hade med sig gick en dillkvist tillbaka	O O O O O C O O F O O O
1911	Där har vi honom , sade hon .	där har vi honom sade hon	har där vi honom sade hon	F O O O C O	har där vi honom sade hon	F O O O C O
1912	Det var deras uggla , en halvvuxen unge som hade kläckts nere på ängen och hördes varenda kväll .	det var deras uggla en halvvuxen unge som hade kläckts nere på ängen och hördes varenda kväll	det var deras uggla en halvvuxen unge som hade kläckts nere på ängen och hördes varenda kväll	O C O O O O O O F F O O O O C O O	det var deras uggla en halvvuxen unge som hade nere på kläckts ängen hördes och varenda kväll	O C O O O O O O C O O F O F O O O
1913	Hon tillade att hon i morgon måste plocka den dill som skulle torkas .	hon tillade att hon i morgon måste plocka den dill som skulle torkas	hon tillade att hon i morgon måste plocka den dill som skulle torkas	O C O O O O F F O O O C C	måste hon att hon i skulle morgon plocka den dill tillade som torkas	F O O O O F O C O O F O C
1914	Allt var som vanligt .	allt var som vanligt	allt som var vanligt	O O F O	allt var som vanligt	O C O O
1915	Men allt var förändrat .	men allt var förändrat	men var allt förändrat	O F O C	förändrat men allt var	F O O C
1916	Allt hade vänts om ett varv i jordetunnan och kommit på rät köl igen .	allt hade vänts om ett varv i jordetunnan och kommit på rät köl igen	allt hade om vänts ett varv i jordetunnan kommit och på rät köl igen	O C O F O O O O F O O O O O	allt hade om ett varv i jordetunnan kommit och på rät vänts köl igen	O C O O O O O F O O O F O O
1917	Hon visste , även om han inte gjorde det , att han skulle fara .	hon visste även om han inte gjorde det att han skulle fara	hon visste även om han inte gjorde det att han skulle fara	O C O O O O C O O O F F	hon även visste fara om han inte gjorde det att han skulle	O O F F O O O C O O O C
1918	I Europa var det natt hela vägen .	i europa var det natt hela vägen	i europa var det natt hela vägen	O O C O O O O	i var europa det natt hela vägen	O F O O O O O
1919	Mörkt regn på eftermiddagen i London när planet startade , flygplatsen i Rom ett väldigt , surögt skyltfönster , blanka flödiga färger genom regnet .	mörkt regn på eftermiddagen i london när planet startade flygplatsen i rom ett väldigt surögt skyltfönster blanka flödiga färger genom regnet	mörkt regn på eftermiddagen i london när planet startade flygplatsen i rom ett väldigt surögt skyltfönster blanka flödiga färger genom regnet	O O O O O O O O C O O O O O O O O O O O O	mörkt regn på eftermiddagen startade i london när planet flygplatsen i rom ett väldigt surögt skyltfönster blanka flödiga färger genom regnet	O O O O F O O O O O O O O O O O O O O O O
1920	Han drog ner överrocken igen för att stiga ur i Athen .	han drog ner överrocken igen för att stiga ur i athen	han ner drog överrocken igen för stiga att ur i athen	O O F O O O F O O O O	han ner överrocken igen för att stiga ur drog i athen	O O O O O O C O F O O
1921	Metallräcket till trappan som rullats fram till planet kändes iskallt och vått under handen , och i det strömmande regnet kände han inte den doft av Egeiska havet eller timjan , som han erinrade sig från andra resor till Afrika .	metallräcket till trappan som rullats fram till planet kändes iskallt och vått under handen och i det strömmande regnet kände han inte den doft av egeiska havet eller timjan som han erinrade sig från andra resor till afrika	metallräcket till trappan som rullats fram till planet kändes iskallt och vått under handen och i det strömmande regnet han kände inte den doft av egeiska havet eller timjan som erinrade han sig från andra resor till afrika	O O O O C O O O C O O O O O O O O O O O F O O O O O O O O O F O O O O O O O	metallräcket till trappan som fram till planet iskallt och vått under handen och i det strömmande regnet kände han inte den doft rullats av egeiska havet eller timjan som han erinrade sig från andra resor till kändes afrika	O O O O O O O O O O O O O O O O O C O O O O F O O O O O O O C O O O O O F O
1922	Under det gula ljuset inne i transithallen slog sig passagerarna åter ner i medfarna fåtöljer , kurade ihop sig djupt inne i sina tunga plagg .	under det gula ljuset inne i transithallen slog sig passagerarna åter ner i medfarna fåtöljer kurade ihop sig djupt inne i sina tunga plagg	under det gula ljuset inne i transithallen slog sig passagerarna åter ner i medfarna fåtöljer kurade ihop sig djupt inne i sina tunga plagg	O O O O O O O C O O O O O O O C O O O O O O O O	under det gula ljuset inne i transithallen sig passagerarna åter ner i medfarna fåtöljer kurade ihop sig djupt inne i sina slog tunga plagg	O O O O O O O O O O O O O O C O O O O O O F O O
1923	En gammal kvinna med knollrigt , grått hår vaknade upp på sin stol utanför toaletterna och öppnade dörren , leende och med en smutsig putstrasa i ena handen .	en gammal kvinna med knollrigt grått hår vaknade upp på sin stol utanför toaletterna och öppnade dörren leende och med en smutsig putstrasa i ena handen	en gammal kvinna med knollrigt grått hår upp vaknade på sin stol utanför toaletterna öppnade och dörren leende och med en smutsig putstrasa i ena handen	O O O O O O O O F O O O O O F O O C O O O O O O O O	en gammal vaknade kvinna med knollrigt grått hår upp på sin stol utanför toaletterna och dörren leende och med en smutsig putstrasa öppnade i ena handen	O O F O O O O O O O O O O O O O C O O O O O F O O O
1924	Han rörde på sig litet för att lätta på krampen i knäna , men det var inte nämnvärt svängrum , och efter bara några steg var man tillbaka igen vid butiken , dit kvinnliga passagerare och deras barn hade dragits för att stirra på broderade förkläden och dockor i livgardistuniform .	han rörde på sig litet för att lätta på krampen i knäna men det var inte nämnvärt svängrum och efter bara några steg var man tillbaka igen vid butiken dit kvinnliga passagerare och deras barn hade dragits för att stirra på broderade förkläden och dockor i livgardistuniform	han rörde på sig litet för att på lätta krampen i knäna men var det inte nämnvärt svängrum och efter bara några steg var man tillbaka igen vid butiken dit kvinnliga passagerare och deras barn hade för dragits stirra att på broderade förkläden och dockor i livgardistuniform	O C O O O O O O F O O O O F O O O O O O O O O C O O O O O O O O O O O C O F F O O O O O O O O	han rörde på sig litet för att på krampen lätta i knäna hade men det inte nämnvärt svängrum var och efter bara några steg var man tillbaka igen vid dragits butiken dit kvinnliga passagerare och deras barn för att stirra på broderade förkläden och dockor i livgardistuniform	O C O O O O O O O F O O F O O O O O F O O O O O C O O O O F O O O O O O O O O C O O O O O O O
1925	En tio , elva års flicka med ena jackärmen översållad av de schweiziska kantonernas vapen liknade precis Venetia i den åldern .	en tio elva års flicka med ena jackärmen översållad av de schweiziska kantonernas vapen liknade precis venetia i den åldern	en tio elva års flicka med ena jackärmen översållad av de schweiziska kantonernas vapen liknade precis venetia i den åldern	O O O O O O O O C O O O O O C O O O O O	en tio elva års flicka med ena jackärmen av de schweiziska översållad kantonernas vapen liknade precis venetia i den åldern	O O O O O O O O O O O F O O C O O O O O
1926	Han köpte ett vykort med ett glänsande blått hav och bländande vita ruiner och försökte skriva på grekiska – med hjälp av det lilla han ännu mindes :	han köpte ett vykort med ett glänsande blått hav och bländande vita ruiner och försökte skriva på grekiska – med hjälp av det lilla han ännu mindes	han ett köpte vykort med ett glänsande blått hav och bländande vita ruiner försökte och skriva på grekiska – med hjälp av det lilla han ännu mindes	O O F O O O O O O O O O O F O C O O O O O O O O O O C	han ett vykort med ett glänsande blått hav och köpte bländande vita ruiner och skriva på grekiska – med hjälp av det lilla han ännu försökte mindes	O O O O O O O O O F O O O O C O O O O O O O O O O F C
1927	Vinter och mörkt här , men i Cambridge har våren kanhända redan börjat sjunga för full hals ?	vinter och mörkt här men i cambridge har våren kanhända redan börjat sjunga för full hals	vinter och mörkt här men i cambridge våren har kanhända börjat redan sjunga för full hals	O O O O O O O O F O F O C O O O	vinter och mörkt här sjunga men i cambridge har våren kanhända redan börjat för full hals	O O O O F O O O C O O O C O O O
1928	Venetia hade själv tagit högsta betyg i grekiska för bara ett år sedan och kunde gärna få sig ett gott skratt åt misstagen .	venetia hade själv tagit högsta betyg i grekiska för bara ett år sedan och kunde gärna få sig ett gott skratt åt misstagen	venetia hade själv högsta tagit betyg i grekiska för bara ett år sedan kunde och gärna få sig ett gott skratt åt misstagen	O C O O F O O O O O O O O F O O C O O O O O O	venetia hade själv högsta betyg i grekiska för bara kunde tagit ett år sedan och gärna få sig ett gott skratt åt misstagen	O C O O O O O O O F F O O O O O C O O O O O O
1929	Men därmed var Europa slut .	men därmed var europa slut	men därmed var europa slut	O O C O O	men därmed var europa slut	O O C O O
1930	Över Kano lyste en väldig måne , och i starkare ljus än en europeisk vintereftermiddag kämpade sig passagerarna fram över plattan klockan tre på morgonen mot trycket av en middagshetta , som dröjt sig kvar hela natten liksom solen dröjer sig kvar i en sten som den värmt upp .	över kano lyste en väldig måne och i starkare ljus än en europeisk vintereftermiddag kämpade sig passagerarna fram över plattan klockan tre på morgonen mot trycket av en middagshetta som dröjt sig kvar hela natten liksom solen dröjer sig kvar i en sten som den värmt upp	över kano en lyste väldig måne och i starkare ljus än en europeisk kämpade vintereftermiddag sig passagerarna fram över plattan klockan tre på morgonen mot trycket av en middagshetta som dröjt sig kvar hela natten liksom solen dröjer sig kvar i en sten som den upp värmt	O O O F O O O O O O O O O F O O O O O O O O O O O O O O O O C O O O O O O C O O O O O O O O F	över kano lyste en väldig måne och i starkare ljus än en europeisk dröjer vintereftermiddag sig passagerarna fram över plattan klockan tre på morgonen mot trycket av en middagshetta som sig kvar dröjt hela natten liksom solen sig kvar i en sten som den värmt kämpade upp	O O C O O O O O O O O O O F O O O O O O O O O O O O O O O O O O F O O O O O O O O O O O C F O
