idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1917	Dessförinnan är den väl så hög i industriskalad som i skalkokt potatis .	dessförinnan är den väl så hög i industriskalad som i skalkokt potatis	O C O O O O O O O O O O	dessförinnan den väl är så hög i industriskalad som i skalkokt potatis	O O O F O O O O O O O O
1918	Hinnan av bisulfitlösning bromsar c-vitaminförlusten vid kokning lika bra som det naturliga skalet .	hinnan av bisulfitlösning bromsar c-vitaminförlusten vid kokning lika bra som det naturliga skalet	O O O C O O O O O O O O O	hinnan av bisulfitlösning c-vitaminförlusten vid kokning lika bra som det naturliga skalet bromsar	O O O O O O O O O O O O F
1919	Men hinnan är oaptitlig , konsistensen ofta sorglig .	men hinnan är oaptitlig konsistensen ofta sorglig	O O C O O O O	men hinnan oaptitlig konsistensen ofta sorglig är	O O O O O O F
1920	På sjukhusen klagas särskilt högt över måndagspotatisen , som aldrig är skalad senare än torsdag .	på sjukhusen klagas särskilt högt över måndagspotatisen som aldrig är skalad senare än torsdag	O O C O O O O O O C O O O O	på sjukhusen särskilt högt över måndagspotatisen är som aldrig skalad senare än torsdag klagas	O O O O O O F O O O O O O F
1921	Varför kan vi inte gå tillbaka till den potatis vi åt för trettio år sen ?	varför kan vi inte gå tillbaka till den potatis vi åt för trettio år sen	O C O O C O O O O O C O O O O	varför kan vi inte gå tillbaka till den potatis vi åt för trettio år sen	O C O O C O O O O O C O O O O
1922	Då skalade storköken var för sig med karborundum ( slipskivor ) plus efterputs .	då skalade storköken var för sig med karborundum slipskivor plus efterputs	O C O O O O O O O O O	då storköken var för sig med karborundum slipskivor plus efterputs skalade	O O O O O O O O O O F
1923	Det kräver mera arbetskraft i köket .	det kräver mera arbetskraft i köket	O C O O O O	det kräver mera arbetskraft i köket	O C O O O O
1924	Och numera ser man surt på avloppsvattnet från apparaterna .	och numera ser man surt på avloppsvattnet från apparaterna	O O C O O O O O O	och numera ser man surt på avloppsvattnet från apparaterna	O O C O O O O O O
1925	Det innebär belastning på reningsverken och ett slöseri med värdefull organisk substans .	det innebär belastning på reningsverken och ett slöseri med värdefull organisk substans	O C O O O O O O O O O O	det innebär belastning på reningsverken och ett slöseri med värdefull organisk substans	O C O O O O O O O O O O
1926	Den stora skalningsindustrin tar vara på de substanserna .	den stora skalningsindustrin tar vara på de substanserna	O O O C O O O O	den stora skalningsindustrin tar vara på de substanserna	O O O C O O O O
1927	Servera potatisen med skal på går inte överallt .	servera potatisen med skal på går inte överallt	C O O O O C O O	potatisen med skal på servera går inte överallt	O O O O F C O O
1928	Förr kokade sjukhusköken med skal på och avdelningspersonalen skalade åt patienterna .	förr kokade sjukhusköken med skal på och avdelningspersonalen skalade åt patienterna	O C O O O O O O C O O	förr sjukhusköken kokade med skal på och avdelningspersonalen åt patienterna skalade	O O F O O O O O O O F
1929	I dagens arbetskraftssituation är det otänkbart .	i dagens arbetskraftssituation är det otänkbart	O O O C O O	i dagens arbetskraftssituation är det otänkbart	O O O C O O
1930	Restaurangerna har i höst erbjudit alternativet skalpotatis på försök men utan framgång .	restaurangerna har i höst erbjudit alternativet skalpotatis på försök men utan framgång	O C O O C O O O O O O O	restaurangerna i höst alternativet skalpotatis har på försök men utan framgång erbjudit	O O O O O F O O O O O F
1931	En hel del kunde de tre parterna enas om i potatis-bisulfitsammanhanget :	en hel del kunde de tre parterna enas om i potatis-bisulfitsammanhanget	O O O C O O O C O O O	en hel del de tre parterna kunde om i potatis-bisulfitsammanhanget enas	O O O O O O F O O O F
1932	Även potatis kokt med skalen på kan ha otrevlig bismak .	även potatis kokt med skalen på kan ha otrevlig bismak	O O O O O O C C O O	även potatis kokt ha med skalen på kan otrevlig bismak	O O O F O O O F O O
1933	Raps som fjolårsgröda är en bov , bekämpningsmedel som stannat kvar i jorden är en annan .	raps som fjolårsgröda är en bov bekämpningsmedel som stannat kvar i jorden är en annan	O O O C O O O C O O O C O O O	raps som fjolårsgröda är en bov bekämpningsmedel är en annan som kvar stannat i jorden	O O O C O O O C O O O O F O O
1934	Flytgödsel från fläskfabrikerna är starkt misstänkt för att ge dålig smak .	flytgödsel från fläskfabrikerna är starkt misstänkt för att ge dålig smak	O O O C O O O O C O O	flytgödsel från fläskfabrikerna är starkt misstänkt ge för att dålig smak	O O O C O O F O O O O
1935	Och rötslam i potatislanden borde förbjudas , anser docent Svensson .	och rötslam i potatislanden borde förbjudas anser docent svensson	O O O O C C C O O	och rötslam i potatislanden borde förbjudas docent anser svensson	O O O O C C O F O
1936	Bisulfiten och de farhågor den väcker är inte begränsade till potatis .	bisulfiten och de farhågor den väcker är inte begränsade till potatis	O O O O C O O O O O C	bisulfiten och de farhågor inte är begränsade till potatis den väcker	O O O O O F O O O O C
1937	Det är minst lika angeläget att få bort den från juicer , läsk och torkad frukt .	det är minst lika angeläget att få bort den från juicer läsk och torkad frukt	O C O O O O C O O O O O O O O	det minst lika är angeläget att få bort den från juicer läsk och torkad frukt	O O O F O O C O O O O O O O O
1938	Dryckerna kokas ju aldrig .	dryckerna kokas ju aldrig	O C O O	dryckerna kokas ju aldrig	O C O O
1939	Det är bara en mindre del av dessa produkter som innehåller bisulfit - men vilka vet inte konsumenten .	det är bara en mindre del av dessa produkter som innehåller bisulfit men vilka vet inte konsumenten	O C O O O O O O O O C O O O C O O	det bara en mindre del är av dessa produkter innehåller som bisulfit men vilka vet inte konsumenten	O O O O O F O O O F O O O O C O O
1940	Deklarationstvång saknas .	deklarationstvång saknas	O C	deklarationstvång saknas	O C
1941	På andra punkter gick de två forskarnas uppfattning stick i stäv .	på andra punkter gick de två forskarnas uppfattning stick i stäv	O O O C O O O O O O O	på andra punkter de två forskarnas uppfattning gick stick i stäv	O O O O O O O F O O O
1942	Mest när det gällde frågan :	mest när det gällde frågan	O O O C O	mest när gällde det frågan	O O F O O
1943	Skall vetenskapsmannen känna sitt samhällsansvar så att han inte slår offentligt larm när han vet att oskyldiga ( här skalningsindustrins anställda ) kommer att drabbas ?	skall vetenskapsmannen känna sitt samhällsansvar så att han inte slår offentligt larm när han vet att oskyldiga här skalningsindustrins anställda kommer att drabbas	C O C O O O O O O C O O O O C O O O O O C O C	skall vetenskapsmannen känna sitt samhällsansvar så att han inte offentligt larm slår vet när han att oskyldiga här skalningsindustrins anställda kommer att drabbas	C O C O O O O O O O O F F O O O O O O O C O C
1944	Han skall avstå , ansåg Birger Svensson .	han skall avstå ansåg birger svensson	O C C C O O	han avstå skall ansåg birger svensson	O F F C O O
1945	Myndigheter kan bearbetas utan att man skärrar upp allmänheten med olyckliga bieffekter .	myndigheter kan bearbetas utan att man skärrar upp allmänheten med olyckliga bieffekter	O C C O O O C O O O O O	myndigheter kan bearbetas utan att skärrar man upp allmänheten med olyckliga bieffekter	O C C O O F O O O O O O
1946	Björn Gillberg å sin sida hade exempel på hur välgrundade varningsskrivelser ( om cyklamat , kvicksilver ) i åratal fått ligga obeaktade av myndigheterna .	björn gillberg å sin sida hade exempel på hur välgrundade varningsskrivelser om cyklamat kvicksilver i åratal fått ligga obeaktade av myndigheterna	O O O O O C O O O O O O O O O O C C O O O	björn gillberg hade å sin sida exempel på hur välgrundade varningsskrivelser om cyklamat ligga kvicksilver i åratal obeaktade fått av myndigheterna	O O F O O O O O O O O O O F O O O O F O O
1947	Ända tills någon slagit på stora trumman i massmedia och ' skärrat upp ' en opinion .	ända tills någon slagit på stora trumman i massmedia och skärrat upp en opinion	O O O C O O O O O O O O C O	ända tills någon slagit på stora trumman i massmedia en opinion och skärrat upp	O O O C O O O O O O O O C O
1948	Som nu skett med den fabriksskalade potatisen .	som nu skett med den fabriksskalade potatisen	O O C O O O O	som nu skett med den fabriksskalade potatisen	O O C O O O O
1949	Hur stora blir hyreshöjningarna efter hyresregleringens slopande ?	hur stora blir hyreshöjningarna efter hyresregleringens slopande	O O C O O O O	hur stora hyreshöjningarna efter blir hyresregleringens slopande	O O O O F O O
1950	Den frågan ställer sig många i dag , sedan Statens hyresråd beslutat föreslå ett slopande av regleringen .	den frågan ställer sig många i dag sedan statens hyresråd beslutat föreslå ett slopande av regleringen	O O C O O O O O O O C C O O O O	den frågan sig många i dag ställer sedan statens hyresråd beslutat föreslå ett slopande av regleringen	O O O O O O F O O O C C O O O O
1951	I Danmark höjdes hyrorna med 60 procent vid motsvarande reform för tre år sedan .	i danmark höjdes hyrorna med 60 procent vid motsvarande reform för tre år sedan	O O C O O O O O O O O O O O	i höjdes danmark hyrorna med 60 procent vid motsvarande reform för tre år sedan	O F O O O O O O O O O O O O
1952	När England slopade hyresregleringen steg hyrorna med flera hundra procent i storstädernas centrala delar .	när england slopade hyresregleringen steg hyrorna med flera hundra procent i storstädernas centrala delar	O O C O C O O O O O O O O O	när england slopade hyresregleringen hyrorna steg med flera hundra procent i storstädernas centrala delar	O O C O O F O O O O O O O O
1953	En miljon människor i en halv miljon lägenheter berörs av hyresregleringen .	en miljon människor i en halv miljon lägenheter berörs av hyresregleringen	O O O O O O O O C O O	en miljon människor i en halv miljon lägenheter av hyresregleringen berörs	O O O O O O O O O O F
1954	En del försök att beräkna väntade hyreshöjningar ingår i det material som följer med ett förslag i dag från Statens hyresråd att slopa hyresregleringen i Sverige från den 1 januari 1972 .	en del försök att beräkna väntade hyreshöjningar ingår i det material som följer med ett förslag i dag från statens hyresråd att slopa hyresregleringen i sverige från den 1 januari 1972	O O O C O O O O C O O O C O O O O O O O O O C O O O O O O O O	en del försök ingår i det material beräkna att väntade hyreshöjningar som följer med ett förslag i dag från statens hyresråd att slopa hyresregleringen i sverige från den 1 januari 1972	O O O C O O O F O O O O C O O O O O O O O O C O O O O O O O O
1955	I förslaget diskuteras också de ändringar som kan behövas i hyreslagen för att stoppa alltför kraftiga hyreshöjningar på platser där det är ont om lägenheter .	i förslaget diskuteras också de ändringar som kan behövas i hyreslagen för att stoppa alltför kraftiga hyreshöjningar på platser där det är ont om lägenheter	O O C O O O O C C O O O O C O O O O O O O C O O O	i förslaget också de ändringar diskuteras kan som behövas i hyreslagen för att stoppa alltför kraftiga hyreshöjningar är på platser där det ont om lägenheter	O O O O O F F O C O O O O C O O O F O O O O O O O
1956	Minst en miljon i 500000 hyresreglerade lägenheter i landet berörs av förslaget , som regeringen skall fundera på ett par månader innan de bestämmer sig .	minst en miljon i 500000 hyresreglerade lägenheter i landet berörs av förslaget som regeringen skall fundera på ett par månader innan de bestämmer sig	O O O O O O O O O C O O O O C C O O O O O O C O	minst en miljon i 500000 hyresreglerade lägenheter i landet berörs av förslaget som regeringen skall på fundera ett par månader innan de bestämmer sig	O O O O O O O O O C O O O O C O F O O O O O C O
1957	Regeringen var på vippen att slopa hyresregleringen 1967 men ångrade sig när de borgerliga partierna inte helt utan opposition gick med på förslaget från regeringen .	regeringen var på vippen att slopa hyresregleringen 1967 men ångrade sig när de borgerliga partierna inte helt utan opposition gick med på förslaget från regeringen	O C O O O O C O O C O O O O O O O O O C O O O O O	regeringen var på vippen 1967 att hyresregleringen slopa men sig ångrade gick när de borgerliga partierna inte helt utan opposition med på förslaget från regeringen	O C O O O O O F O O F F O O O O O O O O O O O O O
1958	De borgerliga ville bl a ha en längre övergångstid .	de borgerliga ville bl a ha en längre övergångstid	O O C O C O O O	de borgerliga bl a ha en längre övergångstid ville	O O O F O O O F
