idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1797	För det första ändringen av begreppet godkänd sökande , som tillåter alla personer , juridiska eller fysiska , att reservera kapacitet på nätet .	för det första ändringen av begreppet godkänd sökande som tillåter alla personer juridiska eller fysiska att reservera kapacitet på nätet	O O O O O O O O O C O O O O O O C O O O	för det första ändringen av begreppet godkänd sökande tillåter som alla personer juridiska eller fysiska att reservera kapacitet på nätet	O O O O O O O O F O O O O O O O C O O O
1798	Vi vet alla att järnvägens andel har gått tillbaka under de gångna åren .	vi vet alla att järnvägens andel har gått tillbaka under de gångna åren	O C O O O O C C O O O O O	vi vet alla har att järnvägens gått andel tillbaka under de gångna åren	O C O F O O F O O O O O O
1799	Min grupp välkomnar detta tillfälle och stöder kommissionen och våra föredragande i deras ansträngningar för att garantera en framtid för Europas järnvägar .	min grupp välkomnar detta tillfälle och stöder kommissionen och våra föredragande i deras ansträngningar för att garantera en framtid för europas järnvägar	O O C O O O C O O O O O O O O O C O O O O O	min grupp välkomnar detta tillfälle och kommissionen och våra föredragande i deras ansträngningar stöder för att garantera en framtid för europas järnvägar	O O C O O O O O O O O O O F O O C O O O O O
1800	De båda betänkanden som vi behandlar i dag är ytterligare nödvändiga steg i en sådan riktning .	de båda betänkanden som vi behandlar i dag är ytterligare nödvändiga steg i en sådan riktning	O O O C O O O O O O O O O C O O	de båda betänkanden är ytterligare nödvändiga steg i en sådan riktning som vi behandlar i dag	O O O C O O O O O O O O O C O O
1801	Om järnvägen skall bli verkligt livskraftig , måste järnvägen förändras .	om järnvägen skall bli verkligt livskraftig måste järnvägen förändras	O O C C O O C O C	om bli järnvägen verkligt skall livskraftig järnvägen måste förändras	O F O O F O O F C
1802	Detta resulterar i en mindre klar definition och är , enligt vår mening , en onödig förändring .	detta resulterar i en mindre klar definition och är enligt vår mening en onödig förändring	O C O O O O O O C O O O O O O	detta resulterar i en mindre klar definition och enligt vår mening är en onödig förändring	O C O O O O O O O O O F O O O
1803	Jag känner stor sympati för åsikten att gemenskapens lagstiftning inte bör vara överreglerande .	jag känner stor sympati för åsikten att gemenskapens lagstiftning inte bör vara överreglerande	O C O O O O O O O O C C O	jag stor sympati för åsikten vara att gemenskapens lagstiftning inte känner överreglerande bör	O O O O O F O O O O F O F
1804	Det fanns ett antal nyckelpunkter som jag vill ta upp innan jag avslutar .	det fanns ett antal nyckelpunkter som jag vill ta upp innan jag avslutar	O C O O O O O C C O O O C	det fanns ett antal nyckelpunkter som jag vill ta upp avslutar innan jag	O C O O O O O C C O F O O
1805	Det kommer att uppmuntra dem att förlita sig mera på detta transportsätt .	det kommer att uppmuntra dem att förlita sig mera på detta transportsätt	O C O C O O C O O O O O	det att dem uppmuntra kommer förlita att sig mera på detta transportsätt	O O O C F F O O O O O O
1806	De måste göra ett större åtagande vad gäller järnvägen .	de måste göra ett större åtagande vad gäller järnvägen	O C C O O O O C O	de måste göra ett större åtagande vad järnvägen gäller	O C C O O O O O F
1807	Jag avslutar genom att tacka båda de föredragande ,	jag avslutar genom att tacka båda de föredragande	O C O O C O O O	jag avslutar genom att båda de föredragande tacka	O C O O O O O F
1808	Jag hoppas att hela parlamentet kommer att stödja deras konstruktiva angreppssätt .	jag hoppas att hela parlamentet kommer att stödja deras konstruktiva angreppssätt	O C O O O C O C O O O	jag hoppas att kommer hela parlamentet stödja att deras konstruktiva angreppssätt	O C O F O O F O O O O
1809	Så det är inte fråga om att tysta ner , det är frågan om kommitténs praktiska diskretion .	så det är inte fråga om att tysta ner det är frågan om kommitténs praktiska diskretion	O O C O O O C O O O O O O O C O	så det är inte fråga det är frågan om kommitténs praktiska diskretion om att ner tysta	O O C O O O C O O O O O O O O F
1810	Vi kommer att uppfylla detta åtagande .	vi kommer att uppfylla detta åtagande	O C O C O O	vi att kommer uppfylla detta åtagande	O O F C O O
1811	Omröstningen kommer att äga rum i morgon kl. 12.00 .	omröstningen kommer att äga rum i morgon kl. 12.00	O C O C O O O O O	omröstningen kommer äga att rum i morgon kl. 12.00	O C F O O O O O O
1812	Kanske är det i stället särskilt viktigt , att exakt konkretisera det ansvar som staden får .	kanske är det i stället särskilt viktigt att exakt konkretisera det ansvar som staden får	O C O O O O O O O C O O O O C	kanske är det i stället särskilt viktigt att exakt det ansvar konkretisera får som staden	O C O O O O O O O O O F F O O
1813	En fågel skriade till uppe på taket , och han vaknade .	en fågel skriade till uppe på taket och han vaknade	O O C O O O O O O C	en fågel skriade till uppe på taket och vaknade han	O O C O O O O O F O
1814	Det var mitt på eftermiddagen , i hettan , i Afrika ;	det var mitt på eftermiddagen i hettan i afrika	O C O O O O O O O	det var mitt på eftermiddagen i hettan i afrika	O C O O O O O O O
1815	han visste genast var han befann sig .	han visste genast var han befann sig	O C O O O C O	han visste genast var han befann sig	O C O O O C O
1816	Vägen till byn var alldeles säkert oframkomlig , och hunden rusade i väg över de dunmjuka ängarna , flåsande som en drake ...	vägen till byn var alldeles säkert oframkomlig och hunden rusade i väg över de dunmjuka ängarna flåsande som en drake ...	O O O C O O O O O O C O O O O O O C O O O	vägen till byn var alldeles säkert oframkomlig ... och rusade hunden i väg över de dunmjuka ängarna som en drake flåsande	O O O C O O O O O F O O O O O O O O O O F
1817	men tack vare oljeeldningen var det skönt och ombonat inne i husets kokong , som skimrade i varmt röda toner ,	men tack vare oljeeldningen var det skönt och ombonat inne i husets kokong som skimrade i varmt röda toner	O O O O C O O O O O O O O O C O O O O	men var tack vare oljeeldningen det skönt och ombonat inne i husets kokong skimrade som i varmt röda toner	O F O O O O O O O O O O O F O O O O O
1818	de pastellmjuka nyanserna hos Olivias tillhörigheter ... mattorna , möblerna i körsbärs- och sidenträ ... och de röda lerkärlen , några pärlbroderier , de båda utsökta träskulpturerna som de en gång hade hittat i Kongo .	de pastellmjuka nyanserna hos olivias tillhörigheter ... mattorna möblerna i körsbärs- och sidenträ ... och de röda lerkärlen några pärlbroderier de båda utsökta träskulpturerna som de en gång hade hittat i kongo	O O O O O O O O O O O O O O O O O O O O O O O O O O O O C C O O	de pastellmjuka nyanserna hos olivias tillhörigheter ... mattorna möblerna i körsbärs- och sidenträ ... och de röda lerkärlen några pärlbroderier de båda utsökta träskulpturerna som de en gång hade hittat i kongo	O O O O O O O O O O O O O O O O O O O O O O O O O O O O C C O O
1819	För bara några dagar sedan hade han befunnit sig i det huset , i färd med att packa inför avresan , denna rutinmässiga , prosaiska händelseutveckling präglad av de praktiska problem som förvandlar beslut till verklighet .	för bara några dagar sedan hade han befunnit sig i det huset i färd med att packa inför avresan denna rutinmässiga prosaiska händelseutveckling präglad av de praktiska problem som förvandlar beslut till verklighet	O O O O O C O C O O O O O O O O C O O O O O O C O O O O O C O O O	för bara några dagar sedan han sig i det huset i färd befunnit hade med att packa inför avresan denna rutinmässiga prosaiska händelseutveckling av de praktiska problem präglad som förvandlar beslut till verklighet	O O O O O O O O O O O O F F O O C O O O O O O O O O O F O C O O O
1820	Om värmepannan krånglar så låt för Guds skull Machie kasta ett öga på den innan du ringer efter någon från stan .	om värmepannan krånglar så låt för guds skull machie kasta ett öga på den innan du ringer efter någon från stan	O O C O C O O O O C O O O O O O C O O O O	om värmepannan krånglar så för guds skull låt machie kasta ett öga på den innan du efter någon ringer från stan	O O C O O O O F O C O O O O O O O O F O O
1821	Synd att du gav bort dina shorts .	synd att du gav bort dina shorts	O O O C O O O	synd att gav du bort dina shorts	O O F O O O O
1822	Det är omöjligt att veta om man kommer nånstans igen där man skulle våga gå i shorts .	det är omöjligt att veta om man kommer nånstans igen där man skulle våga gå i shorts	O C O O C O O C O O O O C C C O O	det är omöjligt att veta om kommer man nånstans igen skulle där man våga gå i shorts	O C O O C O F O O O F O O C C O O
1823	Men du har inte lagt ut så mycket som en centimeter i midjan ...	men du har inte lagt ut så mycket som en centimeter i midjan ...	O O C O C O O O O O O O O O	men du inte lagt ut så mycket som en centimeter har i midjan ...	O O O F O O O O O O F O O O
1824	det märkte jag på dina pyjamasbyxor , jag tar precis samma mått som förr när jag ska sätta i nya resårer .	det märkte jag på dina pyjamasbyxor jag tar precis samma mått som förr när jag ska sätta i nya resårer	O C O O O O O C O O O O O O O C C O O O	det märkte jag på dina pyjamasbyxor tar jag precis samma mått som förr när jag ska sätta i nya resårer	O C O O O O F O O O O O O O O C C O O O
1825	Tre månader tidigare hade Adamson Mweta stått utanför ett stekhus i Kensington och sagt till honom :	tre månader tidigare hade adamson mweta stått utanför ett stekhus i kensington och sagt till honom	O O O C O O C O O O O O O C O O	tre månader hade tidigare stått adamson mweta utanför ett stekhus i kensington och sagt till honom	O O F O F O O O O O O O O C O O
1826	Så klart att du kommer tillbaka till oss nu !	så klart att du kommer tillbaka till oss nu	O O O O C O O O O	så klart att du kommer tillbaka till oss nu	O O O O C O O O O
1827	Han hade kört hem , långsamt , längs den öde vägen som genom den övergivna sommarnattens fulltoniga skymningsljus förde honom – slutligen – tillbaka till huset .	han hade kört hem långsamt längs den öde vägen som genom den övergivna sommarnattens fulltoniga skymningsljus förde honom – slutligen – tillbaka till huset	O C C O O O O O O O O O O O O O C O O O O O O O	han hade hem långsamt kört längs den öde vägen som genom den övergivna sommarnattens fulltoniga skymningsljus honom – slutligen – förde tillbaka till huset	O C O O F O O O O O O O O O O O O O O O F O O O
1828	Nyexploaterade områden med villor och hyreshus svämmar ut över byarna i hela England , men här hade förloppet varit det motsatta ; huset hade en gång i tiden varit ett herresäte ( Olivia trodde att det ännu längre tillbaka hade varit ett priorssäte ) , men under 1800-talet hade byn avfolkats genom flykten från landsbygden till industrialiserade städer , mist sin självstyrelse och dött ; diversehandeln , som också var postkontor , hade slagit igen , husen hade förfallit ;	nyexploaterade områden med villor och hyreshus svämmar ut över byarna i hela england men här hade förloppet varit det motsatta huset hade en gång i tiden varit ett herresäte olivia trodde att det ännu längre tillbaka hade varit ett priorssäte men under 1800-talet hade byn avfolkats genom flykten från landsbygden till industrialiserade städer mist sin självstyrelse och dött diversehandeln som också var postkontor hade slagit igen husen hade förfallit	O O O O O O C O O O O O O O O C O C O O O C O O O O C O O O C O O O O O C C O O O O O C O C O O O O O O O C O O O C O O O C O C C O O C C	nyexploaterade områden med villor och hyreshus ut över byarna i hela england varit svämmar men här förloppet varit det motsatta huset en gång hade i tiden hade ett herresäte olivia trodde att det ännu längre tillbaka hade varit ett priorssäte hade men under 1800-talet byn genom flykten avfolkats från landsbygden till industrialiserade städer mist sin självstyrelse och dött var hade diversehandeln som också postkontor slagit igen husen hade förfallit	O O O O O O O O O O O O F F O O O C O O O O O F O O F O O O C O O O O O C C O O F O O O O O O F O O O O O C O O O C F F O O O O C O O C C
