idx	original	no_punc_lower	correct_gold	no_punc_lower_permuted	permuted_gold
1918	Hinnan av bisulfitlösning bromsar c-vitaminförlusten vid kokning lika bra som det naturliga skalet .	hinnan av bisulfitlösning bromsar c-vitaminförlusten vid kokning lika bra som det naturliga skalet	O O O C O O O O O O O O O	hinnan av bisulfitlösning bromsar c-vitaminförlusten vid kokning lika bra som det naturliga skalet	O O O C O O O O O O O O O
1919	Men hinnan är oaptitlig , konsistensen ofta sorglig .	men hinnan är oaptitlig konsistensen ofta sorglig	O O C O O O O	men hinnan oaptitlig konsistensen är ofta sorglig	O O O O F O O
1920	På sjukhusen klagas särskilt högt över måndagspotatisen , som aldrig är skalad senare än torsdag .	på sjukhusen klagas särskilt högt över måndagspotatisen som aldrig är skalad senare än torsdag	O O C O O O O O O C O O O O	på sjukhusen klagas särskilt högt över måndagspotatisen som aldrig är skalad senare än torsdag	O O C O O O O O O C O O O O
1921	Varför kan vi inte gå tillbaka till den potatis vi åt för trettio år sen ?	varför kan vi inte gå tillbaka till den potatis vi åt för trettio år sen	O C O O C O O O O O C O O O O	varför vi inte kan tillbaka gå till den potatis vi åt för trettio år sen	O O O F O F O O O O C O O O O
1922	Då skalade storköken var för sig med karborundum ( slipskivor ) plus efterputs .	då skalade storköken var för sig med karborundum slipskivor plus efterputs	O C O O O O O O O O O	då storköken var för sig skalade med karborundum slipskivor plus efterputs	O O O O O F O O O O O
1923	Det kräver mera arbetskraft i köket .	det kräver mera arbetskraft i köket	O C O O O O	det kräver mera arbetskraft i köket	O C O O O O
1924	Och numera ser man surt på avloppsvattnet från apparaterna .	och numera ser man surt på avloppsvattnet från apparaterna	O O C O O O O O O	och ser numera man surt på avloppsvattnet från apparaterna	O F O O O O O O O
1925	Det innebär belastning på reningsverken och ett slöseri med värdefull organisk substans .	det innebär belastning på reningsverken och ett slöseri med värdefull organisk substans	O C O O O O O O O O O O	det innebär belastning på reningsverken och ett slöseri med värdefull organisk substans	O C O O O O O O O O O O
1926	Den stora skalningsindustrin tar vara på de substanserna .	den stora skalningsindustrin tar vara på de substanserna	O O O C O O O O	den stora skalningsindustrin vara på de substanserna tar	O O O O O O O F
1927	Servera potatisen med skal på går inte överallt .	servera potatisen med skal på går inte överallt	C O O O O C O O	servera potatisen med skal på inte går överallt	C O O O O O F O
1928	Förr kokade sjukhusköken med skal på och avdelningspersonalen skalade åt patienterna .	förr kokade sjukhusköken med skal på och avdelningspersonalen skalade åt patienterna	O C O O O O O O C O O	förr kokade sjukhusköken med skal på skalade och avdelningspersonalen åt patienterna	O C O O O O F O O O O
1929	I dagens arbetskraftssituation är det otänkbart .	i dagens arbetskraftssituation är det otänkbart	O O O C O O	i dagens arbetskraftssituation är det otänkbart	O O O C O O
1930	Restaurangerna har i höst erbjudit alternativet skalpotatis på försök men utan framgång .	restaurangerna har i höst erbjudit alternativet skalpotatis på försök men utan framgång	O C O O C O O O O O O O	restaurangerna har i höst alternativet erbjudit skalpotatis på försök men utan framgång	O C O O O F O O O O O O
1931	En hel del kunde de tre parterna enas om i potatis-bisulfitsammanhanget :	en hel del kunde de tre parterna enas om i potatis-bisulfitsammanhanget	O O O C O O O C O O O	en hel del de tre parterna enas kunde om i potatis-bisulfitsammanhanget	O O O O O O F F O O O
1932	Även potatis kokt med skalen på kan ha otrevlig bismak .	även potatis kokt med skalen på kan ha otrevlig bismak	O O O O O O C C O O	även potatis kokt med skalen på kan ha otrevlig bismak	O O O O O O C C O O
1933	Raps som fjolårsgröda är en bov , bekämpningsmedel som stannat kvar i jorden är en annan .	raps som fjolårsgröda är en bov bekämpningsmedel som stannat kvar i jorden är en annan	O O O C O O O C O O O C O O O	raps är som fjolårsgröda en bov bekämpningsmedel som stannat kvar i jorden en är annan	O F O O O O O O C O O O O F O
1934	Flytgödsel från fläskfabrikerna är starkt misstänkt för att ge dålig smak .	flytgödsel från fläskfabrikerna är starkt misstänkt för att ge dålig smak	O O O C O O O O C O O	flytgödsel från fläskfabrikerna är starkt misstänkt för att ge dålig smak	O O O C O O O O C O O
1935	Och rötslam i potatislanden borde förbjudas , anser docent Svensson .	och rötslam i potatislanden borde förbjudas anser docent svensson	O O O O C C C O O	och rötslam förbjudas i potatislanden borde anser docent svensson	O O F O O F C O O
1936	Bisulfiten och de farhågor den väcker är inte begränsade till potatis .	bisulfiten och de farhågor den väcker är inte begränsade till potatis	O O O O C O O O O O C	bisulfiten är och de den väcker farhågor inte begränsade till potatis	O F O O O C O O O O O
1937	Det är minst lika angeläget att få bort den från juicer , läsk och torkad frukt .	det är minst lika angeläget att få bort den från juicer läsk och torkad frukt	O C O O O O C O O O O O O O O	det minst är lika angeläget att få bort den från juicer läsk och torkad frukt	O O F O O O C O O O O O O O O
1938	Dryckerna kokas ju aldrig .	dryckerna kokas ju aldrig	O C O O	dryckerna kokas ju aldrig	O C O O
1939	Det är bara en mindre del av dessa produkter som innehåller bisulfit - men vilka vet inte konsumenten .	det är bara en mindre del av dessa produkter som innehåller bisulfit men vilka vet inte konsumenten	O C O O O O O O O O C O O O C O O	det bara är en mindre del av dessa produkter som bisulfit innehåller men vilka vet inte konsumenten	O O F O O O O O O O O F O O C O O
1940	Deklarationstvång saknas .	deklarationstvång saknas	O C	deklarationstvång saknas	O C
1941	På andra punkter gick de två forskarnas uppfattning stick i stäv .	på andra punkter gick de två forskarnas uppfattning stick i stäv	O O O C O O O O O O O	på andra punkter gick de två forskarnas uppfattning stick i stäv	O O O C O O O O O O O
1942	Mest när det gällde frågan :	mest när det gällde frågan	O O O C O	mest när det frågan gällde	O O O O F
1943	Skall vetenskapsmannen känna sitt samhällsansvar så att han inte slår offentligt larm när han vet att oskyldiga ( här skalningsindustrins anställda ) kommer att drabbas ?	skall vetenskapsmannen känna sitt samhällsansvar så att han inte slår offentligt larm när han vet att oskyldiga här skalningsindustrins anställda kommer att drabbas	C O C O O O O O O C O O O O C O O O O O C O C	vetenskapsmannen skall känna sitt samhällsansvar så att han inte offentligt larm slår när han vet att oskyldiga kommer här drabbas skalningsindustrins anställda att	O F C O O O O O O O O F O O C O O F O F O O O
1944	Han skall avstå , ansåg Birger Svensson .	han skall avstå ansåg birger svensson	O C C C O O	han skall avstå ansåg birger svensson	O C C C O O
1945	Myndigheter kan bearbetas utan att man skärrar upp allmänheten med olyckliga bieffekter .	myndigheter kan bearbetas utan att man skärrar upp allmänheten med olyckliga bieffekter	O C C O O O C O O O O O	myndigheter kan bearbetas utan att skärrar man upp allmänheten med olyckliga bieffekter	O C C O O F O O O O O O
1946	Björn Gillberg å sin sida hade exempel på hur välgrundade varningsskrivelser ( om cyklamat , kvicksilver ) i åratal fått ligga obeaktade av myndigheterna .	björn gillberg å sin sida hade exempel på hur välgrundade varningsskrivelser om cyklamat kvicksilver i åratal fått ligga obeaktade av myndigheterna	O O O O O C O O O O O O O O O O C C O O O	björn gillberg å sin sida hade exempel på hur välgrundade varningsskrivelser om cyklamat ligga kvicksilver i åratal obeaktade av myndigheterna fått	O O O O O C O O O O O O O F O O O O O O F
1947	Ända tills någon slagit på stora trumman i massmedia och ' skärrat upp ' en opinion .	ända tills någon slagit på stora trumman i massmedia och skärrat upp en opinion	O O O C O O O O O O O O C O	ända tills någon på stora trumman i massmedia slagit skärrat och upp en opinion	O O O O O O O O F F O O O O
1948	Som nu skett med den fabriksskalade potatisen .	som nu skett med den fabriksskalade potatisen	O O C O O O O	som nu med den fabriksskalade potatisen skett	O O O O O O F
1949	Hur stora blir hyreshöjningarna efter hyresregleringens slopande ?	hur stora blir hyreshöjningarna efter hyresregleringens slopande	O O C O O O O	hur stora blir hyreshöjningarna efter hyresregleringens slopande	O O C O O O O
1950	Den frågan ställer sig många i dag , sedan Statens hyresråd beslutat föreslå ett slopande av regleringen .	den frågan ställer sig många i dag sedan statens hyresråd beslutat föreslå ett slopande av regleringen	O O C O O O O O O O C C O O O O	den frågan sig många i dag ställer sedan statens hyresråd beslutat ett slopande av regleringen föreslå	O O O O O O F O O O C O O O O F
1951	I Danmark höjdes hyrorna med 60 procent vid motsvarande reform för tre år sedan .	i danmark höjdes hyrorna med 60 procent vid motsvarande reform för tre år sedan	O O C O O O O O O O O O O O	i danmark höjdes hyrorna med 60 procent vid motsvarande reform för tre år sedan	O O C O O O O O O O O O O O
1952	När England slopade hyresregleringen steg hyrorna med flera hundra procent i storstädernas centrala delar .	när england slopade hyresregleringen steg hyrorna med flera hundra procent i storstädernas centrala delar	O O C O C O O O O O O O O O	när slopade england hyresregleringen steg hyrorna med flera hundra procent i storstädernas centrala delar	O F O O C O O O O O O O O O
1953	En miljon människor i en halv miljon lägenheter berörs av hyresregleringen .	en miljon människor i en halv miljon lägenheter berörs av hyresregleringen	O O O O O O O O C O O	en miljon människor berörs i en halv miljon lägenheter av hyresregleringen	O O O F O O O O O O O
1954	En del försök att beräkna väntade hyreshöjningar ingår i det material som följer med ett förslag i dag från Statens hyresråd att slopa hyresregleringen i Sverige från den 1 januari 1972 .	en del försök att beräkna väntade hyreshöjningar ingår i det material som följer med ett förslag i dag från statens hyresråd att slopa hyresregleringen i sverige från den 1 januari 1972	O O O C O O O O C O O O C O O O O O O O O O C O O O O O O O O	en del försök att beräkna väntade hyreshöjningar ingår i det material som med ett förslag följer i dag från statens hyresråd att slopa hyresregleringen i sverige från den 1 januari 1972	O O O O C O O C O O O O O O O F O O O O O O C O O O O O O O O
1955	I förslaget diskuteras också de ändringar som kan behövas i hyreslagen för att stoppa alltför kraftiga hyreshöjningar på platser där det är ont om lägenheter .	i förslaget diskuteras också de ändringar som kan behövas i hyreslagen för att stoppa alltför kraftiga hyreshöjningar på platser där det är ont om lägenheter	O O C O O O O C C O O O O C O O O O O O O C O O O	i förslaget också diskuteras de ändringar som kan behövas i hyreslagen för att alltför kraftiga hyreshöjningar på platser där det är ont om lägenheter stoppa	O O O F O O O C C O O O O O O O O O O O F O O O F
1956	Minst en miljon i 500000 hyresreglerade lägenheter i landet berörs av förslaget , som regeringen skall fundera på ett par månader innan de bestämmer sig .	minst en miljon i 500000 hyresreglerade lägenheter i landet berörs av förslaget som regeringen skall fundera på ett par månader innan de bestämmer sig	O O O O O O O O O C O O O O C C O O O O O O C O	minst en miljon i 500000 hyresreglerade lägenheter i landet berörs av förslaget som regeringen skall på fundera ett par månader innan de bestämmer sig	O O O O O O O O O C O O O O C O F O O O O O C O
1957	Regeringen var på vippen att slopa hyresregleringen 1967 men ångrade sig när de borgerliga partierna inte helt utan opposition gick med på förslaget från regeringen .	regeringen var på vippen att slopa hyresregleringen 1967 men ångrade sig när de borgerliga partierna inte helt utan opposition gick med på förslaget från regeringen	O C O O O O C O O C O O O O O O O O O C O O O O O	regeringen på var vippen att hyresregleringen slopa 1967 men ångrade sig när de borgerliga partierna inte helt utan opposition med gick på förslaget från regeringen	O O F O O O F O O C O O O O O O O O O O F O O O O
1958	De borgerliga ville bl a ha en längre övergångstid .	de borgerliga ville bl a ha en längre övergångstid	O O C O C O O O	de ha borgerliga ville bl a en längre övergångstid	O F O F O O O O
1959	Vad har då hänt i ett par länder , där man avskaffat hyresregleringen ?	vad har då hänt i ett par länder där man avskaffat hyresregleringen	O C O C O O O O O O C O	vad har då hänt i ett par länder där man avskaffat hyresregleringen	O C O C O O O O O O C O
1960	I Danmark avskaffades hyresregleringen så sent som 1967 .	i danmark avskaffades hyresregleringen så sent som 1967	O O C O O O O O	i danmark hyresregleringen så sent som avskaffades 1967	O O O O O O F O
1961	Hyrorna höjdes i genomsnitt med 60 proc .	hyrorna höjdes i genomsnitt med 60 proc	O C O O O O O	hyrorna höjdes i genomsnitt med 60 proc	O C O O O O O
