idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
964	Wat kommunikasie betref , is ek bly om te kan aankondig dat die Departement van Kommunikasie besig is om , in samewerking met selfoonmaatskappye en Telkom , planne te finaliseer wat oproepbeëindigingskoste vanjaar tot voordeel van alle verbruikers moet aanspreek .	wat kommunikasie betref is ek bly om te kan aankondig dat die departement van kommunikasie besig is om in samewerking met selfoonmaatskappye en telkom planne te finaliseer wat oproepbeëindigingskoste vanjaar tot voordeel van alle verbruikers moet aanspreek	wat kommunikasie betref is ek bly om te kan dat aankondig die departement van kommunikasie is besig om in samewerking met selfoonmaatskappye en telkom planne te finaliseer wat oproepbeëindigingskoste vanjaar tot voordeel van alle verbruikers moet aanspreek	O O F F O O O O C O F O O O O F O O O O O O O O O O C O O O O O O O O C C	aanspreek wat kommunikasie is ek bly om te kan aankondig dat die departement van kommunikasie besig om in samewerking met selfoonmaatskappye en telkom planne te finaliseer wat oproepbeëindigingskoste moet betref vanjaar tot voordeel is van alle verbruikers	F O O C O O O O C C O O O O O O O O O O O O O O O C O O F F O O O F O O O
965	Hierbenewens sal Telkom , as deel van die poging om die besigheidsproses-uitbestedingsektor ( BPO-sektor ) te vergroot , 'n spesiale lae tarief vir internasionale bandwydte hef aan 10 ontwikkelingsoproepsentra wat elk 1 000 werknemers in diens het .	hierbenewens sal telkom as deel van die poging om die besigheidsproses-uitbestedingsektor bpo-sektor te vergroot 'n spesiale lae tarief vir internasionale bandwydte hef aan 10 ontwikkelingsoproepsentra wat elk 1 000 werknemers in diens het	hierbenewens telkom sal as deel van die poging om die besigheidsproses-uitbestedingsektor bpo-sektor vergroot te 'n spesiale lae tarief vir internasionale bandwydte hef aan 10 ontwikkelingsoproepsentra wat elk 1 000 werknemers in diens het	O O F O O O O O O O O O F O O O O O O O O C O O O O O O O O O O C	hierbenewens sal telkom as deel van die poging om die besigheidsproses-uitbestedingsektor bpo-sektor te 'n het spesiale lae tarief vir internasionale bandwydte vergroot hef aan 10 ontwikkelingsoproepsentra wat elk 1 000 werknemers in diens	O C O O O O O O O O O O O O F O O O O O O F C O O O O O O O O O O
966	Hierdie sentra sal gevestig word in gebiede wat deur die Regering aangewys is .	hierdie sentra sal gevestig word in gebiede wat deur die regering aangewys is	hierdie sentra sal gevestig word in gebiede wat deur die regering aangewys is	O O F F C O O O O O O F F	gevestig hierdie sentra sal in gebiede wat deur die regering word is aangewys	F O O C O O O O O O F F C
967	Die spesiale tarief sal regstreeks vergelykbaar wees met die tariewe wat in enige vergelykbare land vir dieselfde diens en kapasiteit gehef word .	die spesiale tarief sal regstreeks vergelykbaar wees met die tariewe wat in enige vergelykbare land vir dieselfde diens en kapasiteit gehef word	die spesiale tarief sal regstreeks vergelykbaar wees met die tariewe wat in enige vergelykbare land vir dieselfde diens en kapasiteit gehef word	O O O C O O C O O O O O O O O O O O O O F F	die wees spesiale tarief sal regstreeks vergelykbaar met die tariewe word wat in enige vergelykbare land vir dieselfde diens en kapasiteit gehef	O F O O C O O O O O F O O O O O O O O O O C
968	Ons sal ook verskeie stappe doen om die mededingendheid van die ekonomie te verhoog .	ons sal ook verskeie stappe doen om die mededingendheid van die ekonomie te verhoog	ons sal ook verskeie stappe doen om die mededingendheid van die ekonomie te verhoog	O C O O O C O O O O O O O C	ons ook verskeie stappe doen om sal die mededingendheid van die ekonomie te verhoog	O O O O C O F O O O O O O C
969	Hierdie stappe sluit onder meer die volgende in : 'n verlaging van die koste om sake te doen en die bevordering van beleggings , die praktiese inwerkingstelling van die Regulatory Impact Assessment-stelsel ( RIA-stelsel ) , die ontwikkeling van breëbandkapasiteit vir nasionale en internasionale gebruik , die finalisering van planne wat spoor- en haweoperateurs se kapasiteit sal verhoog , en die verbetering van ons mededingingsowerhede se doeltreffendheid .	hierdie stappe sluit onder meer die volgende in 'n verlaging van die koste om sake te doen en die bevordering van beleggings die praktiese inwerkingstelling van die regulatory impact assessment-stelsel ria-stelsel die ontwikkeling van breëbandkapasiteit vir nasionale en internasionale gebruik die finalisering van planne wat spoor- en haweoperateurs se kapasiteit sal verhoog en die verbetering van ons mededingingsowerhede se doeltreffendheid	hierdie stappe onder sluit meer die volgende in 'n verlaging van die koste om sake doen te en die bevordering van beleggings die praktiese inwerkingstelling van die regulatory impact assessment-stelsel ria-stelsel die ontwikkeling van breëbandkapasiteit vir nasionale en internasionale gebruik die finalisering van planne wat spoor- en haweoperateurs se kapasiteit sal en verhoog die verbetering van ons mededingingsowerhede se doeltreffendheid	O O O F O O O O O O O O O O O F O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O C O F O O O O O O O	hierdie stappe onder meer die volgende in 'n verlaging van die koste om sake te en die bevordering van beleggings die praktiese inwerkingstelling van die regulatory doen impact assessment-stelsel ria-stelsel die ontwikkeling van breëbandkapasiteit vir nasionale en internasionale gebruik die finalisering sluit van planne wat spoor- en haweoperateurs se kapasiteit sal verhoog en die verbetering van ons mededingingsowerhede se doeltreffendheid	O O O O O O O O O O O O O O O O O O O O O O O O O O F O O O O O O O O O O O O O O F O O O O O O O O C C O O O O O O O O
970	Die vordering wat ons met die herkapitalisering van kolleges vir verdere opleiding en onderwys ( VOO ) gemaak het , stel ons in staat om die getal beskikbare ambagslui beduidend te verhoog .	die vordering wat ons met die herkapitalisering van kolleges vir verdere opleiding en onderwys voo gemaak het stel ons in staat om die getal beskikbare ambagslui beduidend te verhoog	die vordering wat ons met die herkapitalisering van kolleges vir verdere opleiding en onderwys gemaak voo het stel ons in staat om die getal beskikbare ambagslui beduidend te verhoog	O O O O O O O O O O O O O O F O C C O O O O O O O O O O C	die vordering wat ons stel met die herkapitalisering van kolleges vir verhoog verdere opleiding en onderwys voo gemaak het ons in staat om die getal beskikbare ambagslui beduidend te	O O O O F O O O O O O F O O O O O C C O O O O O O O O O O
971	Hulpbronne sal van vanjaar af toegewys word om hulp te verleen aan behoeftige vakleerlinge wat by hierdie instansies opgelei word .	hulpbronne sal van vanjaar af toegewys word om hulp te verleen aan behoeftige vakleerlinge wat by hierdie instansies opgelei word	hulpbronne van sal vanjaar toegewys af word om hulp te aan verleen behoeftige vakleerlinge wat by hierdie opgelei instansies word	O O F O F O C O O O O F O O O O O F O C	hulpbronne sal van vanjaar af word word om hulp te verleen aan behoeftige vakleerlinge wat by hierdie toegewys instansies opgelei	O C O O O F C O O O C O O O O O O F O F
972	Terselfdertyd sal ons dringend 'n oplossing vir die kwessie van die verantwoordelikhede van die nasionale en provinsiale sfere met betrekking tot bestuur van die VOO-stelsel vind .	terselfdertyd sal ons dringend 'n oplossing vir die kwessie van die verantwoordelikhede van die nasionale en provinsiale sfere met betrekking tot bestuur van die voo-stelsel vind	terselfdertyd sal ons dringend 'n oplossing vir die kwessie van die verantwoordelikhede van die nasionale en provinsiale sfere met betrekking tot bestuur van die voo-stelsel vind	O C O O O O O O O O O O O O O O O O O O O O O O O C	terselfdertyd sal ons dringend 'n oplossing vir die kwessie van die verantwoordelikhede van die nasionale en provinsiale sfere met betrekking tot bestuur vind van die voo-stelsel	O C O O O O O O O O O O O O O O O O O O O O F O O O
973	Ons hoop dat ons pogings om hierdie geleenthede te bied , sal help om aan veral ons jongmense die boodskap oor te dra dat ambagsvaardighede van net soveel kritiese belang vir ekonomiese groei is as ander soorte kwalifikasies .	ons hoop dat ons pogings om hierdie geleenthede te bied sal help om aan veral ons jongmense die boodskap oor te dra dat ambagsvaardighede van net soveel kritiese belang vir ekonomiese groei is as ander soorte kwalifikasies	ons dat hoop ons pogings om hierdie geleenthede bied te sal om help aan veral ons jongmense die boodskap oor dra te dat ambagsvaardighede van net soveel kritiese belang vir ekonomiese groei is as ander soorte kwalifikasies	O O F O O O O O F O C O F O O O O O O O F O O O O O O O O O O O C O O O O	ons dat ons pogings om hierdie geleenthede te help om bied aan veral ons jongmense sal die boodskap oor te dra hoop dat ambagsvaardighede van net soveel kritiese belang vir ekonomiese groei is as ander soorte kwalifikasies	O O O O O O O O C O F O O O O F O O O O C F O O O O O O O O O O C O O O O
974	Na indringende samesprekings tussen die Regering en universiteitsleiers is daar tot 'n vergelyk gekom en is besluite geneem oor die hulpbronne wat nodig is om te sorg dat die behoefte aan vaardighede waaraan daar 'n tekort is , vervul word .	na indringende samesprekings tussen die regering en universiteitsleiers is daar tot 'n vergelyk gekom en is besluite geneem oor die hulpbronne wat nodig is om te sorg dat die behoefte aan vaardighede waaraan daar 'n tekort is vervul word	na indringende samesprekings tussen die regering en universiteitsleiers is daar tot 'n vergelyk is gekom en besluite geneem oor die hulpbronne wat nodig is om te dat sorg die behoefte aan vaardighede waaraan daar 'n is tekort vervul word	O O O O O O O O C O O O O F F O O C O O O O O C O O O F O O O O O O O F O C C	is geneem na indringende samesprekings tussen die regering en universiteitsleiers word is daar tot 'n vergelyk sorg gekom en is vervul besluite oor die hulpbronne wat nodig is om te dat die behoefte aan vaardighede waaraan daar 'n tekort	F F O O O O O O O O F C O O O O F C O C F O O O O O O C O O O O O O O O O O O
975	In hierdie verband wil ons die Gesamentlike Onderneming vir die Verkryging van Prioriteitsvaardighede ( JIPSA ) , wat die Regering , sakelui , die arbeidsektor , opleidingsinstansies en ander byeenbring , lof toeswaai vir die rol wat hulle gespeel het .	in hierdie verband wil ons die gesamentlike onderneming vir die verkryging van prioriteitsvaardighede jipsa wat die regering sakelui die arbeidsektor opleidingsinstansies en ander byeenbring lof toeswaai vir die rol wat hulle gespeel het	in hierdie verband ons wil die gesamentlike onderneming vir die verkryging van prioriteitsvaardighede jipsa wat die regering sakelui die arbeidsektor opleidingsinstansies en byeenbring ander lof toeswaai vir die rol wat hulle gespeel het	O O O O F O O O O O O O O O O O O O O O O O F O O C O O O O O C C	in hierdie verband ons die gesamentlike onderneming vir die verkryging van prioriteitsvaardighede jipsa wat die regering sakelui die arbeidsektor gespeel opleidingsinstansies en ander lof wil toeswaai vir die byeenbring rol wat hulle het	O O O O O O O O O O O O O O O O O O O F O O O O F C O O F O O O C
976	Soos die agbare lede weet , het ons die getal skole waar geen skoolgeld betaalbaar is nie , ook beduidend verhoog .	soos die agbare lede weet het ons die getal skole waar geen skoolgeld betaalbaar is nie ook beduidend verhoog	soos die agbare lede weet het ons die getal skole waar geen skoolgeld betaalbaar nie is ook verhoog beduidend	O O O O F F O O O O O O O C O F O F O	soos die agbare lede weet het is ons die getal skole waar geen skoolgeld nie ook beduidend verhoog betaalbaar	O O O O C C F O O O O O O O O O O C F
977	In die uitvoering van hierdie infrastruktuur- en ander planne word ons geïnspireer deur ons verbintenis om te sorg dat die FIFA-wêreldsokkerbeker van 2010 die beste ooit sal wees .	in die uitvoering van hierdie infrastruktuur- en ander planne word ons geïnspireer deur ons verbintenis om te sorg dat die fifa-wêreldsokkerbeker van 2010 die beste ooit sal wees	in die uitvoering van hierdie infrastruktuur- en ander planne word ons geïnspireer deur ons verbintenis om te dat sorg die fifa-wêreldsokkerbeker van 2010 die beste sal ooit wees	O O O O O O O O O C O C O O O O O O F O O O O O O F O C	in die uitvoering van hierdie infrastruktuur- en ander planne word ons deur ons verbintenis om sorg sal te dat die geïnspireer fifa-wêreldsokkerbeker van 2010 die beste ooit wees	O O O O O O O O O C O O O O O F F O O O F O O O O O O C
978	In hierdie verband wil ons ons reëlingskomitee ( OC ) en ander vennote gelukwens met die uitmuntende werk wat hulle verrig .	in hierdie verband wil ons ons reëlingskomitee oc en ander vennote gelukwens met die uitmuntende werk wat hulle verrig	in hierdie verband wil ons ons reëlingskomitee oc en ander vennote met gelukwens die uitmuntende werk wat verrig hulle	O O O C O O O O O O O O F O O O O F O	in hierdie verband ons ons reëlingskomitee oc en ander vennote met die uitmuntende werk wat gelukwens hulle verrig wil	O O O O O O O O O O O O O O O F O C F
979	Dit is baie duidelik dat , om te sorg dat alle Suid-Afrikaners die geluk smaak wat met 'n groeiende ekonomie gepaardgaan , hierdie en ander maatreëls vergesel moet word van 'n verskerpte program wat die uitdagings van die Tweede Ekonomie die hoof bied .	dit is baie duidelik dat om te sorg dat alle suid-afrikaners die geluk smaak wat met 'n groeiende ekonomie gepaardgaan hierdie en ander maatreëls vergesel moet word van 'n verskerpte program wat die uitdagings van die tweede ekonomie die hoof bied	dit is baie duidelik dat om te sorg dat alle suid-afrikaners die geluk wat smaak met 'n groeiende gepaardgaan ekonomie hierdie en ander maatreëls vergesel moet van word 'n verskerpte program wat die uitdagings van die tweede ekonomie die bied hoof	O C O O O O O C O O O O O O F O O O F O O O O O C C O F O O O O O O O O O O O F O	moet dit baie smaak duidelik dat om te dat alle suid-afrikaners die geluk wat met 'n groeiende ekonomie gepaardgaan hierdie en ander maatreëls vergesel word van 'n verskerpte program wat is sorg die uitdagings van die tweede ekonomie die hoof bied	F O O F O O O O O O O O O O O O O O C O O O O C C O O O O O F F O O O O O O O O C
