idx	original	no_punc_lower	adjacent	adjacent_gold	random	random_gold
1433	Þetta á að endurspegla raunkostnað því að allt sem ekki gerir það og er umfram það hvar sem það er í gjaldtöku af þessu tagi er undir fölsku flaggi , þá er það Forseti hringir . skattur en ekki þjónustugjöld eða kostnaðargjöld .	þetta á að endurspegla raunkostnað því að allt sem ekki gerir það og er umfram það hvar sem það er í gjaldtöku af þessu tagi er undir fölsku flaggi þá er það forseti hringir skattur en ekki þjónustugjöld eða kostnaðargjöld	þetta endurspegla á að raunkostnað því að allt sem ekki gerir það og umfram er það hvar sem er það í gjaldtöku af þessu tagi er undir fölsku flaggi þá er það forseti skattur hringir en ekki þjónustugjöld eða kostnaðargjöld	O F F O O O O O O O C O O O F O O O F O O O O O O C O O O O C O O O F O O O O O	þetta á að endurspegla er raunkostnað því að allt sem ekki það og er umfram það hvar sem það er í gjaldtöku af þessu tagi undir fölsku er flaggi þá það forseti skattur en ekki gerir þjónustugjöld eða hringir kostnaðargjöld	O C O C F O O O O O O O O C O O O O O C O O O O O O O F O O O O O O O F O O F O
1434	Herra forseti . Ég þakka þeim hv. þingmönnum sem tekið hafa þátt í umræðum og skal reyna að svara spurningum hv. síðasta ræðumanns .	herra forseti ég þakka þeim hv. þingmönnum sem tekið hafa þátt í umræðum og skal reyna að svara spurningum hv. síðasta ræðumanns	herra forseti þakka ég þeim hv. þingmönnum sem tekið hafa þátt í umræðum og skal reyna að svara spurningum hv. síðasta ræðumanns	O O F O O O O O C C O O O O F F O C O O O O	svara herra forseti ég þakka hafa þeim hv. þingmönnum sem tekið þátt í umræðum og skal að spurningum hv. reyna síðasta ræðumanns	F O O O C F O O O O C O O O O C O O O F O O
1435	Varðandi frekari rannsóknir eða greiningu á þessum hópi get ég ekki sagt að það liggi fyrir mjög skýr mynd af því hvernig hann er nákvæmlega samansettur .	varðandi frekari rannsóknir eða greiningu á þessum hópi get ég ekki sagt að það liggi fyrir mjög skýr mynd af því hvernig hann er nákvæmlega samansettur	varðandi frekari rannsóknir eða greiningu á þessum hópi ég get sagt ekki að það liggi fyrir mjög skýr mynd af því hvernig hann er nákvæmlega samansettur	C O O O O O O O O F F O O O C O O O O O O O O C O O	frekari rannsóknir eða greiningu sagt á þessum varðandi hópi ég ekki að það liggi fyrir mjög skýr mynd af get því hvernig hann er nákvæmlega samansettur	O O O O F O O F O O O O O C O O O O O F O O O C O O
1436	Það sem er hægt að draga í sundur er hver hluti lánanna var til að fjármagna íbúðakaup .	það sem er hægt að draga í sundur er hver hluti lánanna var til að fjármagna íbúðakaup	það sem hægt er draga að í sundur er hver hluti lánanna var til að íbúðakaup fjármagna	O O O F F O O O C O O O C O O O F	það sem hægt að í sundur er hver hluti er lánanna draga var til að fjármagna íbúðakaup	O O O O O O C O O F O F C O O C O
1437	Það er einfaldlega gert á þeim grunni , geri ég ráð fyrir , að það eru lán sem stofna rétt til vaxtabóta .	það er einfaldlega gert á þeim grunni geri ég ráð fyrir að það eru lán sem stofna rétt til vaxtabóta	er það einfaldlega gert á þeim grunni geri ég ráð fyrir að það lán eru stofna sem rétt til vaxtabóta	F O O C O O O C O O O O O O F F O O O O	það er einfaldlega geri á gert þeim grunni ég ráð fyrir að það lán sem stofna rétt til vaxtabóta eru	O C O F O F O O O O O O O O O C O O O F
1438	Það eru gögn frá skattinum sem hægt er að nota til að aðgreina þann hluta lánanna frá hinum , því þarna eru menn að nýta sér lántökurétt sinn hjá lífeyrissjóðum og þeir verða sér út um veð jafnvel þó að lánið sé notað til bílakaupa eða einhverra annarra hluta .	það eru gögn frá skattinum sem hægt er að nota til að aðgreina þann hluta lánanna frá hinum því þarna eru menn að nýta sér lántökurétt sinn hjá lífeyrissjóðum og þeir verða sér út um veð jafnvel þó að lánið sé notað til bílakaupa eða einhverra annarra hluta	það eru gögn frá skattinum sem hægt er að til nota aðgreina að þann hluta lánanna frá hinum því þarna eru menn að nýta sér lántökurétt sinn hjá lífeyrissjóðum og þeir sér verða út um veð jafnvel þó að sé lánið notað til bílakaupa eða einhverra annarra hluta	O C O O O O O C O O F F O O O O O O O O C O O C O O O O O O O O F O O O O O O F O C O O O O O O	það eru gögn frá skattinum sem hægt eru er að sé nota til að þann hluta lánanna frá hinum því þarna verða menn að nýta sér lántökurétt sinn hjá lífeyrissjóðum og þeir aðgreina sér út um veð jafnvel notað þó að lánið til bílakaupa eða einhverra annarra hluta	O C O O O O O F C O F C O O O O O O O O O F O O C O O O O O O O F O O O O O F O O O O O O O O O
1439	Í þeim tilvikum sem íbúðakaup hafa farið fram innan tilskilinna tímamarka sem skilgreind eru í lögum og gilda um það hvaða lán stofna rétt til greiðslu vaxtabóta , flokkast þau þar með .	í þeim tilvikum sem íbúðakaup hafa farið fram innan tilskilinna tímamarka sem skilgreind eru í lögum og gilda um það hvaða lán stofna rétt til greiðslu vaxtabóta flokkast þau þar með	í þeim tilvikum sem íbúðakaup hafa fram farið innan tilskilinna tímamarka skilgreind sem eru í lögum og gilda um það hvaða lán rétt stofna til greiðslu flokkast vaxtabóta þau þar með	O O O O O C O F O O O F O C O O O C O O O O O F O O F O O O O	í þeim tilvikum sem íbúðakaup hafa fram innan tilskilinna tímamarka sem skilgreind í lögum og gilda um farið það hvaða lán stofna rétt til greiðslu vaxtabóta flokkast þau þar eru með	O O O O O C O O O O O C O O O C O F O O O F O O O O C O O F O
1440	Það er eins og þarna kemur fram tæp 60 <percent/> lánanna sem fóru í slíkt .	það er eins og þarna kemur fram tæp 60 <percent/> lánanna sem fóru í slíkt	það er eins og þarna kemur fram tæp 60 <percent/> lánanna sem í fóru slíkt	O C O O O C O O O O O O O F O	það er eins kemur og þarna fram tæp 60 <percent/> lánanna sem fóru í slíkt	O C O F O O O O O O O O C O O
1441	Það sem hins vegar liggur nokkuð ljóst fyrir er að hér er yfirleitt um yngra fólk að ræða .	það sem hins vegar liggur nokkuð ljóst fyrir er að hér er yfirleitt um yngra fólk að ræða	það sem hins liggur vegar nokkuð ljóst fyrir er að hér er yfirleitt um yngra fólk að ræða	O O O F O O O O C O O C O O O O O C	það sem hins vegar nokkuð ljóst fyrir liggur að hér er yfirleitt um yngra fólk er að ræða	O O O O O O O F O O C O O O O F O C
1442	Hér er hlutfall fyrstu íbúðakaupa hátt .	hér er hlutfall fyrstu íbúðakaupa hátt	hér hlutfall er fyrstu íbúðakaupa hátt	O O F O O O	hér hlutfall fyrstu íbúðakaupa er hátt	O O O O F O
1443	Það er hægt að fullyrða held ég með nokkuð óyggjandi vissu að það á við um hópinn að hann er almennt ungur og það er almennt hærra hlutfall fyrstu íbúðakaupa heldur en á við á lánamarkaðnum eða fasteignamarkaðnum almennt .	það er hægt að fullyrða held ég með nokkuð óyggjandi vissu að það á við um hópinn að hann er almennt ungur og það er almennt hærra hlutfall fyrstu íbúðakaupa heldur en á við á lánamarkaðnum eða fasteignamarkaðnum almennt	er það hægt að fullyrða ég held með nokkuð óyggjandi vissu að á það við um hópinn að hann er almennt ungur og það er almennt hærra hlutfall fyrstu íbúðakaupa heldur en við á á lánamarkaðnum eða fasteignamarkaðnum almennt	F O O O C O F O O O O O F O O O O O O C O O O O C O O O O O O O O F O O O O O	það hægt að held ég með nokkuð óyggjandi vissu að það á við um hópinn að er hann almennt ungur og það er almennt hærra hlutfall fullyrða fyrstu íbúðakaupa á heldur en við á er lánamarkaðnum eða fasteignamarkaðnum almennt	O O O C O O O O O O O C O O O O F O O O O O C O O O F O O F O O O O F O O O O
1444	Herra forseti . Mér er nákvæmlega sama hvaða leið þessir fjármunir fara ef þeir fara bara á réttan stað og gagnast þessu verkefni .	herra forseti mér er nákvæmlega sama hvaða leið þessir fjármunir fara ef þeir fara bara á réttan stað og gagnast þessu verkefni	herra forseti er mér nákvæmlega sama hvaða leið þessir fjármunir fara ef þeir fara bara á réttan stað og þessu gagnast verkefni	O O F O O O O O O O C O O C O O O O O O F O	herra forseti mér nákvæmlega sama er hvaða leið gagnast þessir fjármunir fara ef þeir fara bara á réttan stað og þessu verkefni	O O O O O F O O F O O C O O C O O O O O O O
1445	Ég vil ekki sjá að þeir sitji fastir í ríkissjóði .	ég vil ekki sjá að þeir sitji fastir í ríkissjóði	vil ég ekki sjá að þeir sitji fastir í ríkissjóði	F O O C O O C O O O	vil ég ekki sjá að þeir sitji fastir í ríkissjóði	F O O C O O C O O O
1446	Varðandi það að samningurinn hefti stöðu fjarskiptasjóðs að þessu leyti þá skulum við bara ræða hlutina nákvæmlega eins og þeir eru .	varðandi það að samningurinn hefti stöðu fjarskiptasjóðs að þessu leyti þá skulum við bara ræða hlutina nákvæmlega eins og þeir eru	það varðandi að hefti samningurinn stöðu fjarskiptasjóðs að þessu leyti þá skulum við bara ræða hlutina nákvæmlega eins og þeir eru	O F O F O O O O O O O C O O C O O O O O C	það að hefti varðandi samningurinn ræða stöðu fjarskiptasjóðs að þessu leyti þá skulum við bara hlutina nákvæmlega eins og þeir eru	O O F F O F O O O O O O C O O O O O O O C
1447	Hér er ríkið ósköp einfaldlega að styðja við þetta fjarskiptafyrirtæki á ákveðnum erfiðleikaárum .	hér er ríkið ósköp einfaldlega að styðja við þetta fjarskiptafyrirtæki á ákveðnum erfiðleikaárum	hér ríkið er ósköp einfaldlega styðja að við þetta fjarskiptafyrirtæki á ákveðnum erfiðleikaárum	O O F O O F O O O O O O O	hér ríkið ósköp einfaldlega að styðja við þetta er fjarskiptafyrirtæki á ákveðnum erfiðleikaárum	O O O O O C O O F O O O O
1448	Leiðin um fjarskiptasjóð er valin vegna þess að ESA mælti með því að þeir almannaþjónustuhagsmunir yrðu skilgreindir sem þarna var verið að passa upp á með því að halda fyrirtækinu á floti og sú leið farin með opinberum stuðningi við fyrirtækið í gegnum samning og skilgreind markmið , það færi betur á því .	leiðin um fjarskiptasjóð er valin vegna þess að esa mælti með því að þeir almannaþjónustuhagsmunir yrðu skilgreindir sem þarna var verið að passa upp á með því að halda fyrirtækinu á floti og sú leið farin með opinberum stuðningi við fyrirtækið í gegnum samning og skilgreind markmið það færi betur á því	leiðin um fjarskiptasjóð er vegna valin þess að mælti esa með því að þeir almannaþjónustuhagsmunir yrðu skilgreindir sem þarna var verið að passa upp á með því að halda fyrirtækinu á floti og sú leið með farin opinberum stuðningi við fyrirtækið í gegnum samning og skilgreind markmið færi það betur á því	O O O C O F O O F O O O O O O C C O O F F O C O O O O O C O O O O O O O F O O O O O O O O O O F O O O O	leiðin um fjarskiptasjóð valin vegna þess að esa mælti með því yrðu að þeir almannaþjónustuhagsmunir skilgreindir sem þarna verið að farin passa upp á með því er að halda fyrirtækinu á floti og sú leið með opinberum stuðningi við fyrirtækið færi í gegnum samning var og skilgreind markmið það betur á því	O O O C O O O O C O O F O O O C O O C O F C O O O O F O C O O O O O O O O O O O F O O O F O O O O O O O
1449	En auðvitað er þetta ekkert annað en ríkisaðstoð við fyrirtækið .	en auðvitað er þetta ekkert annað en ríkisaðstoð við fyrirtækið	en auðvitað er þetta ekkert annað en ríkisaðstoð við fyrirtækið	O O C O O O O O O O	en er auðvitað þetta ekkert annað en ríkisaðstoð við fyrirtækið	O F O O O O O O O O
1450	Burt séð frá því hvernig þeir fjármunir eru merktir þá er fjarskiptasjóður í raun og veru bara sendiboði með þessa fjármuni inn í fyrirtækið Forseti hringir .	burt séð frá því hvernig þeir fjármunir eru merktir þá er fjarskiptasjóður í raun og veru bara sendiboði með þessa fjármuni inn í fyrirtækið forseti hringir	burt séð frá því hvernig þeir fjármunir eru merktir þá er fjarskiptasjóður í raun og veru bara sendiboði með þessa fjármuni inn í fyrirtækið forseti hringir	O C O O O O O F F O C O O O O O O O O O O O O O O C	burt frá því hvernig þeir fjármunir eru þá séð er fjarskiptasjóður í raun og veru bara sendiboði með þessa fjármuni inn í fyrirtækið forseti merktir hringir	O O O O O O C O F C O O O O O O O O O O O O O O F C
1451	og það á ekki að þurfa að trufla hitt eitt eða neitt .	og það á ekki að þurfa að trufla hitt eitt eða neitt	og það ekki á þurfa að að trufla hitt eitt eða neitt	O O O F F O O C O O O O	trufla og það ekki á að þurfa að hitt eitt eða neitt	F O O O F O C O O O O O
1452	Gripið fram í .	gripið fram í	gripið fram í	C O O	gripið fram í	C O O
1453	Frú forseti . Hv. þm. Helgi Hrafn Gunnarsson dró ágætlega athyglina að því sem er í raun og veru það furðulega við framgönguna hér , að hæstv. ráðherra eða ríkisstjórn skuli ekki leggja fyrir þingið að ýta nýjum náttúruverndarlögum til hliðar en tiltekin ákvæði þeirra taki þó gildi , bætist við gildandi lög .	frú forseti hv. þm. helgi hrafn gunnarsson dró ágætlega athyglina að því sem er í raun og veru það furðulega við framgönguna hér að hæstv. ráðherra eða ríkisstjórn skuli ekki leggja fyrir þingið að ýta nýjum náttúruverndarlögum til hliðar en tiltekin ákvæði þeirra taki þó gildi bætist við gildandi lög	frú forseti hv. þm. helgi hrafn gunnarsson ágætlega dró athyglina að því er sem í raun og veru það furðulega við framgönguna hér að hæstv. ráðherra eða ríkisstjórn skuli ekki leggja fyrir þingið að nýjum ýta náttúruverndarlögum til hliðar en tiltekin ákvæði taki þeirra þó gildi bætist við gildandi lög	O O O O O O O O F O O O F O O O O O O O O O O O O O O O C O C O O O O F O O O O O O F O O O C O O O	frú forseti hv. þm. helgi hrafn gunnarsson ágætlega athyglina að leggja því sem er í ýta raun og veru það furðulega við framgönguna hér að hæstv. ráðherra eða ríkisstjórn ekki fyrir þingið að nýjum náttúruverndarlögum til hliðar en skuli tiltekin ákvæði þeirra taki þó gildi bætist við gildandi lög dró	O O O O O O O O O O F O O C O F O O O O O O O O O O O O O O O O O O O O O O F O O O C O O C O O O F
